date,rating,comment_,mark?,comment_clean,total_words
2021-11-25,8.0," ""The thing that makes AEW so great is it truly offers a great variety of professional wrestling. Already in it's backlog you have some classic southern wrasslin' with matches like Cody Rhodes vs. Dustin Rhodes, high speed epics like The Young Bucks vs. Lucha Bros, hard fitting brawls like CM Punk vs. Eddie Kingston, Strong Style in Bryan Danielson vs. Minoru Suzuki, and some of the finest long term stories being told like The Ballad of Hangman Page. Their roster can get a bit bloated, often leaving talent off the main shows for months at a time, but even shows like Dark remain watchable, as the effort is still put into them. Effort is what makes AEW truly special. You rarely see someone half assing it in this company. It's a group of people firing on all cylinders, giving their all, and just loving professional wrestling.""",Mark,the thing that makes aew so great is it truly offers a great variety of professional wrestling already in its backlog you have some classic southern wrasslin with matches like cody rhodes vs dustin rhodes high speed epics like the young bucks vs lucha bros hard fitting brawls like cm punk vs eddie kingston strong style in bryan danielson vs minoru suzuki and some of the finest long term stories being told like the ballad of hangman page their roster can get a bit bloated often leaving talent off the main shows for months at a time but even shows like dark remain watchable as the effort is still put into them effort is what makes aew truly special you rarely see someone half assing it in this company its a group of people firing on all cylinders giving their all and just loving professional wrestling,146
2021-11-22,10.0," ""AEW is my favorite wrestling promotion at the moment. It is a great combo of fun gimmicks and fantastic wrestling. The show feels fresh compared to most other wrestling promotions out there. I haven' t enjoyed watching wrestling this much since I was a kid! AEW is not quite a perfect 10, as they do still have some flaws, but it is a fantastic promotion that I would recommend to any wrestling fan. Edit 1 year later: AEW is a 10 now. They are consistently putting out great matches and stories, and they keep adding more and more big stars to put on even better matches and stories. They are in a historic run right now, and I am loving every week of it!""",Mark,aew is my favorite wrestling promotion at the moment it is a great combo of fun gimmicks and fantastic wrestling the show feels fresh compared to most other wrestling promotions out there i haven t enjoyed watching wrestling this much since i was a kid aew is not quite a perfect as they do still have some flaws but it is a fantastic promotion that i would recommend to any wrestling fan edit year later aew is a now they are consistently putting out great matches and stories and they keep adding more and more big stars to put on even better matches and stories they are in a historic run right now and i am loving every week of it,121
2021-11-21,,"""Big Wrestling fan that grew up in the attitude/cena, I remember watching TNA debut in Spike and still to this day wish they kept the six-sided ring. I stopped watching in 2011 when I went to college and bc the quality was dropping and didn't have many friends that were into it anymore either. Had a good friend push me to watch AEW back in June and it has sparked a love for all of Professional Wrestling that I never knew existed. Now I keep up with AEW, NJPW, Impact, MLW and GCW on a weekly basis. Went to my first ever wrestling show on 11/17 (AEW Norfolk) had the time of my life and am trying to go to more local shows now! Absolute 100/10""",,big wrestling fan that grew up in the attitudecena i remember watching tna debut in spike and still to this day wish they kept the sixsided ring i stopped watching in when i went to college and bc the quality was dropping and didnt have many friends that were into it anymore either had a good friend push me to watch aew back in june and it has sparked a love for all of professional wrestling that i never knew existed now i keep up with aew njpw impact mlw and gcw on a weekly basis went to my first ever wrestling show on aew norfolk had the time of my life and am trying to go to more local shows now absolute,123
2021-11-18,9.0," ""AEW is firing on all cylinders. After Full Gear 2021 and then the Dynamite on 11/17, AEW is just showing they're on another level as a wrestling company. The stories are great, the wrestling is top-tier, and the titles matter.""",Mark,aew is firing on all cylinders after full gear and then the dynamite on aew is just showing theyre on another level as a wrestling company the stories are great the wrestling is toptier and the titles matter,38
2021-11-17,9.0," ""It's the best NA promotion by a considerable margin and the only reason it doesn't get a 10 it's because the women's division/booking is, well.....not good. Everything else is mostly really great.""",Mark,its the best na promotion by a considerable margin and the only reason it doesnt get a its because the womens divisionbooking is wellnot good everything else is mostly really great,31
2021-11-15,10.0," ""I think they had an uncertain start. I admit I did not have confidence that they would be as successful as they are now. I watch all their ppvs and I love it""",Mark,i think they had an uncertain start i admit i did not have confidence that they would be as successful as they are now i watch all their ppvs and i love it,33
2021-11-14,10.0," ""10.0 Ladies and gentlemen, ever since Double or Nothing happened in 2019 I knew his company was going to takeoff in a huge way even with people saying it won't last and it's just an experiment. If the company they're contending against was even a remote threat they'd give what us fans want and would actually improve. Those wrestlers today are being released, fired, and quitting in WWE, so with AEW being the juggernaut it is, they're snagging up the talent being used way more efficiently and with great storylines and entertaining matches worthwhile to watch for our enjoyment. If you want to give that company a solid rating then give this one an excellent one. In the modern era, this company known as AEW gave us hope for what professional wrestling is about. Sure every wrestling show has a slip-up or a weakness but this one has way more hope than every other company out there including NJPW. This is a definite 10.""",Mark,ladies and gentlemen ever since double or nothing happened in i knew his company was going to takeoff in a huge way even with people saying it wont last and its just an experiment if the company theyre contending against was even a remote threat theyd give what us fans want and would actually improve those wrestlers today are being released fired and quitting in wwe so with aew being the juggernaut it is theyre snagging up the talent being used way more efficiently and with great storylines and entertaining matches worthwhile to watch for our enjoyment if you want to give that company a solid rating then give this one an excellent one in the modern era this company known as aew gave us hope for what professional wrestling is about sure every wrestling show has a slipup or a weakness but this one has way more hope than every other company out there including njpw this is a definite,161
2021-11-14,10.0," ""Simply my favourite wrestling company at the moment. From the amazing variety of wrestling styles and matches with guys like Danielson, Miro, Omega, FTR, MJF, Baker, Rosa, etc. to their incredible skill with long-term booking, AEW has quickly asserted itself as the biggest threat to WWE's iron fist over the north american wrestling world. Their biggest detriment would be their seeming lack of care of the women's division, but I can tell that they're always taking steps to improve it with stuff like a midcard championship and multiple storylines.""",Mark,simply my favourite wrestling company at the moment from the amazing variety of wrestling styles and matches with guys like danielson miro omega ftr mjf baker rosa etc to their incredible skill with longterm booking aew has quickly asserted itself as the biggest threat to wwes iron fist over the north american wrestling world their biggest detriment would be their seeming lack of care of the womens division but i can tell that theyre always taking steps to improve it with stuff like a midcard championship and multiple storylines,89
2021-06-11,10.0," ""Best thing to happen to professional wrestling in many years. Not everything is perfect, but so many things are great and there's so many good folks involved that it makes the promotion so easy to follow and root for. The insane variety of wrestling styles, the stripped-down production(lack of LED-inundation), unscripted promos, and way they treat their talent all makes this company something that was sorely needed on American television. Even with a lot of the modern wrestling they have, the product still takes so much influence from the territory era that I really feel just about any fan can get into AEW if given a proper chance.""",Mark,best thing to happen to professional wrestling in many years not everything is perfect but so many things are great and theres so many good folks involved that it makes the promotion so easy to follow and root for the insane variety of wrestling styles the strippeddown productionlack of ledinundation unscripted promos and way they treat their talent all makes this company something that was sorely needed on american television even with a lot of the modern wrestling they have the product still takes so much influence from the territory era that i really feel just about any fan can get into aew if given a proper chance,108
2021-10-30,10.0," ""Gave me back of my love of mainstream American wrestling. Always excited for the next show. Oh and Bryan Danielson.""",Mark,gave me back of my love of mainstream american wrestling always excited for the next show oh and bryan danielson,20
2021-10-30,10.0," ""I am 42 years old and have been a wrestling fan since 1990. I got hooked by Hogan vs. Warrior at WrestleMania and quickly became a Flair fan through thick and thin, later becoming a major NJPW fan. I used to love WWE, I used to love pro wrestling, and then we all suffered through two decades of a monopoly with so so many wasted opportunities to make us happy. There are so many things between 2001 and 2018 that are just huge What Ifs. Now I watch AEW every week and I am marking out again! I laugh and I cry and I slap my hands together in front of my computer and just say stuff like ""how fucking awesome! "", all by myself at home. This is what I fell in love with three decades ago and AEW has been giving it back to me so many times, after I've almost forgotten, what it used to feel like. Therefore, 10 points.""",Mark,i am years old and have been a wrestling fan since i got hooked by hogan vs warrior at wrestlemania and quickly became a flair fan through thick and thin later becoming a major njpw fan i used to love wwe i used to love pro wrestling and then we all suffered through two decades of a monopoly with so so many wasted opportunities to make us happy there are so many things between and that are just huge what ifs now i watch aew every week and i am marking out again i laugh and i cry and i slap my hands together in front of my computer and just say stuff like how fucking awesome all by myself at home this is what i fell in love with three decades ago and aew has been giving it back to me so many times after ive almost forgotten what it used to feel like therefore points,157
2021-10-24,7.0," ""AEW has, for the most part, hit it out of the park so far. Most episodes of TV are usually at least passable, which can't always be said about WWE (their biggest competition). Match quality is usually good, however my biggest issue with AEW is it's storytelling, or, in the case of the women's division, non-existent storytelling. It's usually either barely there or set up on one of the YouTube shows. The exception is usually for PPV's but those are very infrequent. The world champion is regularly treading water with no storyline going on. The tag belts are usually the same way but to a lesser extent. The TNT title usually has a story going on, and if it doesn't it's usually made up for in open challenges. Women's title is the biggest victim, with little storytelling or promos from anyone besides Britt Baker. The challenger sometimes never gets to talk in the build to the title match. It's honestly tragic. Another issue I have with AEW is an issue with predictability. Almost every match on Dynamite every single week has an obvious result days before the match even takes place. As I said earlier, the matches usually deliver, but frequently lack heat because the winner is already known, so any nearfalls the loser of the match gets, the audience can't buy into it. Regardless of those significant issues, I have some other things I like AEW does. One of them is that they listen to their fanbase. If an angle doesn't get over or work out it is usually scrapped in a way that makes sense. I also like how they consistently try to make wrestling a focal point of their programming as opposed to 20 minute in ring promos. I also like how they make their titles feel important by protecting them from eating unnecessary losses in matches that aren't for the title. Overall, AEW has a lot of upside, but some major flaws prevent me from rating it any higher than a 7.""",Mark,aew has for the most part hit it out of the park so far most episodes of tv are usually at least passable which cant always be said about wwe their biggest competition match quality is usually good however my biggest issue with aew is its storytelling or in the case of the womens division nonexistent storytelling its usually either barely there or set up on one of the youtube shows the exception is usually for ppvs but those are very infrequent the world champion is regularly treading water with no storyline going on the tag belts are usually the same way but to a lesser extent the tnt title usually has a story going on and if it doesnt its usually made up for in open challenges womens title is the biggest victim with little storytelling or promos from anyone besides britt baker the challenger sometimes never gets to talk in the build to the title match its honestly tragic another issue i have with aew is an issue with predictability almost every match on dynamite every single week has an obvious result days before the match even takes place as i said earlier the matches usually deliver but frequently lack heat because the winner is already known so any nearfalls the loser of the match gets the audience cant buy into it regardless of those significant issues i have some other things i like aew does one of them is that they listen to their fanbase if an angle doesnt get over or work out it is usually scrapped in a way that makes sense i also like how they consistently try to make wrestling a focal point of their programming as opposed to minute in ring promos i also like how they make their titles feel important by protecting them from eating unnecessary losses in matches that arent for the title overall aew has a lot of upside but some major flaws prevent me from rating it any higher than a,334
2021-10-16,10.0," ""Just top notch wrestling with smart booking and terrific talent, old and new. What more could you want :)""",Mark,just top notch wrestling with smart booking and terrific talent old and new what more could you want,18
2021-05-10,10.0," ""You know you're running a good promotion when CM Punk comes out of retirement after 7 years and signs with you. When you're pulling talent like Danielson and Cole, when performers themselves have nothing but praise for AEW. AEW promised to change the wrestling world, and they've been more than done it. They've helped reignite my love for professional wrestling, which I'll always grateful for.""",Mark,you know youre running a good promotion when cm punk comes out of retirement after years and signs with you when youre pulling talent like danielson and cole when performers themselves have nothing but praise for aew aew promised to change the wrestling world and theyve been more than done it theyve helped reignite my love for professional wrestling which ill always grateful for,64
2021-04-10,10.0," ""AEW just gets it, I am glad to see new stars created instead of old faces and part timers being pushed. I haven't felt this way about wrestling since the 90s, I feel like a kid again. Glad to watch a show written for fans, not for an audience of one, this is so refreshing.""",Mark,aew just gets it i am glad to see new stars created instead of old faces and part timers being pushed i havent felt this way about wrestling since the i feel like a kid again glad to watch a show written for fans not for an audience of one this is so refreshing,54
2021-09-24,10.0," ""I don't think this company is perfect. I was planning on giving them an 8 or a 9. However, I went to my first AEW live show at Arthur Ashe for Grand Slam event, and I just can't overlook two main things: 1) That crowd had 20 thousand people and the AEW roster is full of people that either A) would have never had a chance to wrestle in front of a 20k crowd if AEW never existed or B) if they were in lucky enough to be in WWE, many of them would not have had the chance to showcase their talents with the same kind of spotlight AEW affords them. And to me that's just really cool. Number 2) EVERYONE WAS SO HAPPY. Wrestling is supposed to be fun right? Everyone, from the fans to the wrestlers themselves to the staff and the security; EVERYONE just seemed to genuinely happy to be there and be apart of this. So yeah, there are criticisms that can be made about AEW (some more valid than others), but in the age of wrestling we are currently in, nobody has as much going for them as AEW has right now and it's really something special. We (the internet wrestling community) love to over think things but does it really need to be that hard? AEW is fun and has something for everyone. It's that simple.""",Mark,i dont think this company is perfect i was planning on giving them an or a however i went to my first aew live show at arthur ashe for grand slam event and i just cant overlook two main things that crowd had thousand people and the aew roster is full of people that either a would have never had a chance to wrestle in front of a crowd if aew never existed or b if they were in lucky enough to be in wwe many of them would not have had the chance to showcase their talents with the same kind of spotlight aew affords them and to me thats just really cool number everyone was so happy wrestling is supposed to be fun right everyone from the fans to the wrestlers themselves to the staff and the security everyone just seemed to genuinely happy to be there and be apart of this so yeah there are criticisms that can be made about aew some more valid than others but in the age of wrestling we are currently in nobody has as much going for them as aew has right now and its really something special we the internet wrestling community love to over think things but does it really need to be that hard aew is fun and has something for everyone its that simple,227
2021-09-22,9.0," ""Hottest wrestling promotion in the world right now. When they fire on all cylinders, they're just unmatched in quality. Not 100% perfect and they have some definite issues, but AEW is an amazing promotion.""",Mark,hottest wrestling promotion in the world right now when they fire on all cylinders theyre just unmatched in quality not perfect and they have some definite issues but aew is an amazing promotion,33
2021-09-22,9.0,"""All in all a really good league. There are always at least 2 really interesting storylines that bring me to turn on the week for the week. Even if Wrestler is the focus, which are not necessarily my favorites, do you usually do something Neat out of it (I will never fan from Darby Allin, but the program is pretty good for him so far). At the Tag Team Division is now and then a little bit of air up, yet it will be in contrast to another big one League much better. The big weak point is the Womens Division, and that's why I can give ""only"" 8 points forget at the moment. Okay, it's going to be better, with story and match quality, but it's still good not. Too bad ... I'm a very big fan of Womens wrestling in general, but maybe that will be. The Weekly shows are really good on average, so far there was only one show that's right for me Mies was, a few were ""only"" okay, most good to very good. And except for one exception, all pay per views were good to fantastic. Many of many likes to complain about the comedylatility and the ""nerdige"" ... yes ... and again Aew will shoot out of the goal, but mostly I feel very well entertained. Conclusion: Of course, not all gold is what glues, AEW is not the egg-laying wool milk sau des wrestling, it can not be, as well, tastes are too different (even if that felt have expected some and now disappointed). If you still get the Womens Division, I am personally happy with the product that is offered here. There are always simple edit: The Roster has become even stronger, with Black, Punk, Cole, Danielson, Garcia, etc. That raises the overall quality of the product again. Although the Women's Division is still the vulnerability, but also there you have improved significantly, as well as in Championchip, as well as below. And you can be confident that the division will be even better in the coming months. In the sum, this is 9 points for me """,Mark,all in all a really good league there are always at least really interesting storylines that bring me to turn on the week for the week even if wrestler is the focus which are not necessarily my favorites do you usually do something neat out of it i will never fan from darby allin but the program is pretty good for him so far at the tag team division is now and then a little bit of air up yet it will be in contrast to another big one league much better the big weak point is the womens division and thats why i can give only points forget at the moment okay its going to be better with story and match quality but its still good not too bad im a very big fan of womens wrestling in general but maybe that will be the weekly shows are really good on average so far there was only one show thats right for me mies was a few were only okay most good to very good and except for one exception all pay per views were good to fantastic many of many likes to complain about the comedylatility and the nerdige yes and again aew will shoot out of the goal but mostly i feel very well entertained conclusion of course not all gold is what glues aew is not the egglaying wool milk sau des wrestling it can not be as well tastes are too different even if that felt have expected some and now disappointed if you still get the womens division i am personally happy with the product that is offered here there are always simple edit the roster has become even stronger with black punk cole danielson garcia etc that raises the overall quality of the product again although the womens division is still the vulnerability but also there you have improved significantly as well as in championchip as well as below and you can be confident that the division will be even better in the coming months in the sum this is points for me,350
2021-09-20,,"""Great action and smart booking from start to finish. This is the PPV that really put AEW over in my opinion.""",,great action and smart booking from start to finish this is the ppv that really put aew over in my opinion,21
2021-09-18,,"""Simply the greatest modern wrestling company to exist. I was skeptical at first but they've really won me over with the best in ring product in North America. We haven't seen compelling wrestling like this since the height of WCW.""",,simply the greatest modern wrestling company to exist i was skeptical at first but theyve really won me over with the best in ring product in north america we havent seen compelling wrestling like this since the height of wcw,40
2021-09-18,9.0," ""2021 Edit: At the start of the year, I was a bit skeptic about that this year will eventually be the downfall of AEW after it's first glorious year, but boy was I wrong, not only did it do that and pick itself for the amazing run it is currently having, but it quickly made way for competition, a competition that other promotions solely needed to improve their product as well. Most people have had AEW as an alternative to WWE since it's inception 2 years ago, and quickly moved it's way to the top that near ends their flagship program in the ratings, and somewhat in the quality as well. I do believe WWE has had better matches this year considerably while told better stories in their matches and the ones leading up to it, so what makes AEW better? The booking and how to handle a wrestler individually, how to make them fucking stars. WWE does that by abrupt cash-ins that feels rushed in, AEW is a slow burn that makes it work, Britt Baker being an example, can't wrestle for shit, but the way she's booked as a charismatic heel, is why she's at the top, it's amazing how they accomplished that, and for smart writers and helps it being a more mature programming work, they're expanding themselves in the realm of modern mainstream wrestling. So why not a perfect 10? A) The booking's not always perfect, and sometimes have piss poor booking decisions. B) The toxicity they reek of, in this site, on Twitter, on any other social media site, biased criticism even by the ""holy gospel"" of Journalists in Meltzer (How is Ilja Dragunov vs Walter a 5.25/the triple threat at Mania 37 a 4.5/Gargano vs Kushida a 4.75, when an indie spotfest that has always had the same feel to it 5+ stars), Dirt Sheet and Alvarez. Why can't they enjoy both when both of them are doing great currently and let others enjoy what they want to, that question is always beyond me. Hope that does change soon though. C) Can't seem not to make this about themselves, always have to drag WWE in any promo chance they get with the inferiority complex they have, Punk did it in his debut, Britt Baker did it recently, you get the point, I don't have much space to conclude. Well, I should rate lower for the criticisms I've had, but nah, the product is great as it is, that is if they manage to fuck up Full Gear which they won't, 2/3 PPVs have been a banger. 9/10.""",Mark,edit at the start of the year i was a bit skeptic about that this year will eventually be the downfall of aew after its first glorious year but boy was i wrong not only did it do that and pick itself for the amazing run it is currently having but it quickly made way for competition a competition that other promotions solely needed to improve their product as well most people have had aew as an alternative to wwe since its inception years ago and quickly moved its way to the top that near ends their flagship program in the ratings and somewhat in the quality as well i do believe wwe has had better matches this year considerably while told better stories in their matches and the ones leading up to it so what makes aew better the booking and how to handle a wrestler individually how to make them fucking stars wwe does that by abrupt cashins that feels rushed in aew is a slow burn that makes it work britt baker being an example cant wrestle for shit but the way shes booked as a charismatic heel is why shes at the top its amazing how they accomplished that and for smart writers and helps it being a more mature programming work theyre expanding themselves in the realm of modern mainstream wrestling so why not a perfect a the bookings not always perfect and sometimes have piss poor booking decisions b the toxicity they reek of in this site on twitter on any other social media site biased criticism even by the holy gospel of journalists in meltzer how is ilja dragunov vs walter a triple threat at mania a vs kushida a when an indie spotfest that has always had the same feel to it stars dirt sheet and alvarez why cant they enjoy both when both of them are doing great currently and let others enjoy what they want to that question is always beyond me hope that does change soon though c cant seem not to make this about themselves always have to drag wwe in any promo chance they get with the inferiority complex they have punk did it in his debut britt baker did it recently you get the point i dont have much space to conclude well i should rate lower for the criticisms ive had but nah the product is great as it is that is if they manage to fuck up full gear which they wont ppvs have been a banger,423
2021-09-16,10.0," ""I was out on wrestling. Or I thought I was out. Turns out? I was out on sports entertainment. Wrestling? Honest to god wrestling (with lucha and poresu)? I love that. Thank you AEW for bringing it back to US national tv.""",Mark,i was out on wrestling or i thought i was out turns out i was out on sports entertainment wrestling honest to god wrestling with lucha and poresu i love that thank you aew for bringing it back to us national tv,42
2021-09-14,10.0,"""Since the bright in A Cell debacle in October 2019, I witers more or less sworn. My problem was only - I was always a"" mainstream guy ""in terms of wrestling. I look here and there a NJPW show, mostly Wrestle Kingdom and keep me up to date. But a really good mainstream alternative lacked me until AEW came. The league makes up to the current status (February 2020) as unbelievable much right and I feel very well here as a former WCW fan, very well canceled. Wrestler, which I only rudimentary or not knew (Adam Page, Darby Allin, Sammy Guevara) I mean now to my favorites, the Tag Team Division is for me what in the WCW once the Cruiserweighthts were, I love, How a veteran like Chris Jericho reinvents itself again. Aew has completely redesigned my love of wrestling. Thank you, The Elite. Update September 2021: To quote Excalibur: ""The Home of Professional Wrestling is All Elite Wrestling "" Is everything great, what the league does? No of course not. Do I still feel well there entertain and therefore forgive the highest note? Abso fucking lutely. """,Mark,since the bright in a cell debacle in october i witers more or less sworn my problem was only i was always a mainstream guy in terms of wrestling i look here and there a njpw show mostly wrestle kingdom and keep me up to date but a really good mainstream alternative lacked me until aew came the league makes up to the current status february as unbelievable much right and i feel very well here as a former wcw fan very well canceled wrestler which i only rudimentary or not knew adam page darby allin sammy guevara i mean now to my favorites the tag team division is for me what in the wcw once the cruiserweighthts were i love how a veteran like chris jericho reinvents itself again aew has completely redesigned my love of wrestling thank you the elite update september to quote excalibur the home of professional wrestling is all elite wrestling is everything great what the league does no of course not do i still feel well there entertain and therefore forgive the highest note abso fucking lutely,183
2021-09-14,10.0," ""AEW has rebuilt my love for wrestling and they have an all-time great roster. Every weekly show feels special and they build up hype by announcing most of the matches a week in advance, and their PPVs are always a blast to watch.""",Mark,aew has rebuilt my love for wrestling and they have an alltime great roster every weekly show feels special and they build up hype by announcing most of the matches a week in advance and their ppvs are always a blast to watch,43
2021-09-13,8.0,"""For me, no alternative to WWE, but more better. Aew proves that there is no alcohol, incest or grusel stories. They tell in a classical way why two parties meet: through actions in and on the ring. Name me old-fashioned.But that's the best. It is still air up. Therefore, ""Only"" 8 points. Update September 21: It's a long time ago, Wrestling has tied up so and I'm already looking for a showNext was pleased. All out was Mega and that was not only on the new additions. The feeling is just as much better than the unitary of Stamford. Stamping entertaining and simply different than Wwe. I avoid aware of comparisons. Because the products are so different. Because the products are so different.""",Mark,for me no alternative to wwe but more better aew proves that there is no alcohol incest or grusel stories they tell in a classical way why two parties meet through actions in and on the ring name me oldfashionedbut thats the best it is still air up therefore only points update september its a long time ago wrestling has tied up so and im already looking for a shownext was pleased all out was mega and that was not only on the new additions the feeling is just as much better than the unitary of stamford stamping entertaining and simply different than wwe i avoid aware of comparisons because the products are so different because the products are so different,121
2021-09-13,7.0," ""Honestly, when it comes to storylines, WWE is irrefutably better, but when it comes to matches, AEW is irrefutably better. Most of AEW's matches, especially on Rampage and Dynamite, are fast paced and exciting/fun to watch. While it mainly is highflying aerial dives (which I, myself, am a massive fan of) there is still something for everyone. I do wish they'd improve their storylines however and make it more tense and serious. While at first, I would've disagreed with the thought that AEW was a serious contender with WWE, but now that stars such as Malakai Black, Miro, Sting, Christian Cage, Bryan Danielson, Pac, Adam Cole, and last but most definitely NOT least, CM Punk have arrived, I do actually believe that they are a serious contender... All they have to do is develop their storylines into something tense and BIG.""",Mark,honestly when it comes to storylines wwe is irrefutably better but when it comes to matches aew is irrefutably better most of aews matches especially on rampage and dynamite are fast paced and excitingfun to watch while it mainly is highflying aerial dives which i myself am a massive fan of there is still something for everyone i do wish theyd improve their storylines however and make it more tense and serious while at first i wouldve disagreed with the thought that aew was a serious contender with wwe but now that stars such as malakai black miro sting christian cage bryan danielson pac adam cole and last but most definitely not least cm punk have arrived i do actually believe that they are a serious contender all they have to do is develop their storylines into something tense and big,141
2021-11-09,10.0," ""Storytelling, starpower, booking, match quality... no matter what factor you look at, AEW is the best promotion around right now.""",Mark,storytelling starpower booking match quality no matter what factor you look at aew is the best promotion around right now,20
2021-07-09,10.0,"""With Aew All Out 2021, the AEW has shown where she stands and where she wants to quite apart that the equity value of the AEW is higher than from the WWE - and with Starpower in the punk, Omega, Page, Jericho, MJF,Jungle Boy, Cole, Danielson, etc. has the promotion of well-known stars and young sophisticated talents alike. That's how the WCW 20 years ago, it will not happen on foreseeable time. """,Mark,with aew all out the aew has shown where she stands and where she wants to quite apart that the equity value of the aew is higher than from the wwe and with starpower in the punk omega page jericho mjfjungle boy cole danielson etc has the promotion of wellknown stars and young sophisticated talents alike thats how the wcw years ago it will not happen on foreseeable time,69
2021-06-09,10.0," ""AEW is the shit baby, and i gotta hand it to the man himself, Tony Khan. My man is literally playing TEW in real life right now, and book the best show every week. God bless this company.""",Mark,aew is the shit baby and i gotta hand it to the man himself tony khan my man is literally playing tew in real life right now and book the best show every week god bless this company,38
2021-03-09,9.0," ""Outstanding matches on a regular basis. Wins & losses matter as it pertains to the ranking system. The ranking system is taken seriously. The championship belts are protected & rarely change hands. The feuds can be intense. Not afraid to be ""edgy"" with promos & bloody matches. Nothing feels watered down. The right wrestlers are protected. The future stars of the company are mapped out. Tag Team wrestling is extremely important & taken seriously. The Tag Team division in many ways may be the best division of the company. Great at signing useful additions to the promotion. Great at having wrestlers feud with each other, then separated, & brought full circle back to each other. Great at throwing tournaments into the fold (I love tournaments). Every show (Dynamite, Dark, Dark: Elevation, & Rampage) is important just for the sake of mapping out the division rankings. There is no authority figure coming out every week on TV, running their mouth and wasting the audiences' time. Wrestlers are NOT booked to lose Homecoming matches which is an actual smart move. There is always a clear cut winner & a loser to every match (We don't see Countouts & DQ finishes). The Women's division needs work, but is slowly growing. Putting Paul Wight (Big Show) in a match on PPV is not a good move, and they lose a point for booking something like that, as it is obviously just a cheap excuse to rake in casual WWE fans.""",Mark,outstanding matches on a regular basis wins losses matter as it pertains to the ranking system the ranking system is taken seriously the championship belts are protected rarely change hands the feuds can be intense not afraid to be edgy with promos bloody matches nothing feels watered down the right wrestlers are protected the future stars of the company are mapped out tag team wrestling is extremely important taken seriously the tag team division in many ways may be the best division of the company great at signing useful additions to the promotion great at having wrestlers feud with each other then separated brought full circle back to each other great at throwing tournaments into the fold i love tournaments every show dynamite dark dark elevation rampage is important just for the sake of mapping out the division rankings there is no authority figure coming out every week on tv running their mouth and wasting the audiences time wrestlers are not booked to lose homecoming matches which is an actual smart move there is always a clear cut winner a loser to every match we dont see countouts dq finishes the womens division needs work but is slowly growing putting paul wight big show in a match on ppv is not a good move and they lose a point for booking something like that as it is obviously just a cheap excuse to rake in casual wwe fans,238
2021-08-24,10.0," ""For a lapsed WCW fan AEW is what I've been waiting 20 years for. Could never stomach WWE'S style too much, AEW is I feel going to slowly become the most popular wrestling company in America even the whole world eventually.""",Mark,for a lapsed wcw fan aew is what ive been waiting years for could never stomach wwes style too much aew is i feel going to slowly become the most popular wrestling company in america even the whole world eventually,40
2021-08-21,,"""I don't want to rate AEW here. I just want to say how much I'm confused about a company that promoted herselve as progressive but when come the moment to designate the chosen one that will benefit from the opportunity of facing CM Punk, they give it to their only one employee who is accused of having abused and raped an independent wrestler.. In the same situation last year, Jimmy Havoc have been suspended then fired after ""Speaking out"" movement accusations but here nothing ? Just to say.""",,i dont want to rate aew here i just want to say how much im confused about a company that promoted herselve as progressive but when come the moment to designate the chosen one that will benefit from the opportunity of facing cm punk they give it to their only one employee who is accused of having abused and raped an independent wrestler in the same situation last year jimmy havoc have been suspended then fired after speaking out movement accusations but here nothing just to say,87
2021-08-14,9.0," ""AEW is reformed wrestling, a pure spectacle that undoubtedly has a lot of quality and is quite entertaining.""",Mark,aew is reformed wrestling a pure spectacle that undoubtedly has a lot of quality and is quite entertaining,18
2021-11-08,10.0,"""The promotion that brought me back to the wrestling. Dynamite is worth seeing in most cases, the PPVs always. Dark and Elevation I do not look, but who also looks B-shows or involves them in any rating.""",Mark,the promotion that brought me back to the wrestling dynamite is worth seeing in most cases the ppvs always dark and elevation i do not look but who also looks bshows or involves them in any rating,37
2021-05-08,5.0," ""I like how they are providing an alternative to WWE and showcasing talents WWE foolishly discarded of like Rusev, Andrade and Aleister Black, as well as developing newer talent. I do not like the ubiquitous expose of the Young Bucks and Kenny Omega, this is what prompted me to stop watching. I prefer the YouTube shows to Dynamite as they tend to showcase under-the-radar wrestlers.""",Not a Mark,i like how they are providing an alternative to wwe and showcasing talents wwe foolishly discarded of like rusev andrade and aleister black as well as developing newer talent i do not like the ubiquitous expose of the young bucks and kenny omega this is what prompted me to stop watching i prefer the youtube shows to dynamite as they tend to showcase undertheradar wrestlers,65
2021-07-29,7.0," ""Nice product, but very flawed unfortunately. The amount of tag teams here is insufferable, and AEW's been turning into ""The Elite"" circus, since Omega and the Young Bucks are seemingly going to hold their titles forever. The product is definitely great, better than a lot of the WWE's recent storylines for example, but if they don't want to experience a severe downfall like IMPACT did they definitely need to get their stuff in order.""",Mark,nice product but very flawed unfortunately the amount of tag teams here is insufferable and aews been turning into the elite circus since omega and the young bucks are seemingly going to hold their titles forever the product is definitely great better than a lot of the wwes recent storylines for example but if they dont want to experience a severe downfall like impact did they definitely need to get their stuff in order,74
2021-07-15,9.0," ""The wrestlers and the commentary team are off the charts however the promotion is mostly known for signing ex Wwe stars and that not what the focus should be yes Im talking to you Tony Khan otherwise that matches are very good""",Mark,the wrestlers and the commentary team are off the charts however the promotion is mostly known for signing ex wwe stars and that not what the focus should be yes im talking to you tony khan otherwise that matches are very good,42
