date,rating,comment_,mark?,comment_clean,total_words
2018-10-10,10.0," ""Despite the fact that there is cause for concern over the increasing westernisation of the product, New Japan remains, from an in-ring standpoint, the premier promotion in the world today. And within their culture, New Japan is far more respected than its western counterparts.""",Mark,despite the fact that there is cause for concern over the increasing westernisation of the product new japan remains from an inring standpoint the premier promotion in the world today and within their culture new japan is far more respected than its western counterparts,44
2018-09-12,8.0," ""While their top end matches and current stars are great, this is far from a perfect promotion. From meh storylines, booking and almost nonexistent Jr and tag divisions outside of tournaments, they could be better.""",Mark,while their top end matches and current stars are great this is far from a perfect promotion from meh storylines booking and almost nonexistent jr and tag divisions outside of tournaments they could be better,35
2018-09-12,10.0," ""Best wrestling promotion on the planet by a mile.  It treats wrestling with prestige, like it's an actual sport, the match quality is tremendous.  What it lacks in production values and WWE-style promos/storyline development it more than makes up for with the incredible in-ring product.  The go-to promotion for wrestling purists.  Also helped by the fact that there isn't a weekly TV show in my opinion, so it never gets stale, even during the G1 where you watch the same wrestlers for 19 nights over a month - it's full of excitement like you're watching the World Cup.  Wrestle Kingdom is can't-miss, the intro alone always has you pumped up and they never disappoint.  Go watch Dominion 2018 if you want to see just how awesome wrestling can be in 2018.""",Mark,best wrestling promotion on the planet by a mile it treats wrestling with prestige like its an actual sport the match quality is tremendous what it lacks in production values and wwestyle promosstoryline development it more than makes up for with the incredible inring product the goto promotion for wrestling purists also helped by the fact that there isnt a weekly tv show in my opinion so it never gets stale even during the where you watch the same wrestlers for nights over a month its full of excitement like youre watching the world cup wrestle kingdom is cantmiss the intro alone always has you pumped up and they never disappoint go watch dominion if you want to see just how awesome wrestling can be in,126
2018-08-13,10.0," ""New Japan Pro Wrestling is the best wrestling promotion in the world right now in my opinion, i love Japanese wrestling and it's because of NJPW""",Mark,new japan pro wrestling is the best wrestling promotion in the world right now in my opinion i love japanese wrestling and its because of njpw,26
2018-06-18,9.0," ""New Japan is all about protecting wrestling as an artform first and foremost. The wrestlers are not out for themselves to make the most money, and the owners are not out to control every aspect of every detail. A collective effort is made by the locker room to protect the concept of a hierarchy of wrestling moves, going from opening strikes to flashy finishing sequences. This is showcased through every card through most every match, from the opening Young Lions (and projects like Lion's Gate) submitting to Half Crabs to Main Eventers protecting their finishers as legitimate killers. This concept of hierarchy also shows in respect towards weight classes (which has lessened in later years) and the way wrestlers are booked to make the most out of their current situations. Multi-man tags manage to represent the roster well while still keeping most workers fresh and safe, while singles matches are kept as special occasions deserving of proper focus. The breaks and pauses between shows and tours are intended to let workers heal, enabling them to go all out with less to worry about, when they are on the big stage. All development and progression happens slowly with rare exceptions, yet it feels like there is constantly something going on and at the same time, brewing beneath the status quo. The energy and strength of the roster is an effort decades in building, and continues as a tribute to the great showcase of pro wrestling as a competitive comparable to sport. New Japan, to me, equals a love for wrestling, because they enable the workers to bring their absolute best night in, night out, the most out of all promotions.""",Mark,new japan is all about protecting wrestling as an artform first and foremost the wrestlers are not out for themselves to make the most money and the owners are not out to control every aspect of every detail a collective effort is made by the locker room to protect the concept of a hierarchy of wrestling moves going from opening strikes to flashy finishing sequences this is showcased through every card through most every match from the opening young lions and projects like lions gate submitting to half crabs to main eventers protecting their finishers as legitimate killers this concept of hierarchy also shows in respect towards weight classes which has lessened in later years and the way wrestlers are booked to make the most out of their current situations multiman tags manage to represent the roster well while still keeping most workers fresh and safe while singles matches are kept as special occasions deserving of proper focus the breaks and pauses between shows and tours are intended to let workers heal enabling them to go all out with less to worry about when they are on the big stage all development and progression happens slowly with rare exceptions yet it feels like there is constantly something going on and at the same time brewing beneath the status quo the energy and strength of the roster is an effort decades in building and continues as a tribute to the great showcase of pro wrestling as a competitive comparable to sport new japan to me equals a love for wrestling because they enable the workers to bring their absolute best night in night out the most out of all promotions,279
2018-06-10,10.0," ""That promotion is the maybe the best in the world, just maybe because my favourite is the WWE for the good storylines. The New Japan Pro Wrestling i think put more emphasis on the matches that why here is the best matches. A lot of japanese wrestler and indy wrestler are very good shows bring together. The last event is the Dominion 6. 9 is one the best event for all time. I feel deserved for the 10th assessment of the promotion.""",Mark,that promotion is the maybe the best in the world just maybe because my favourite is the wwe for the good storylines the new japan pro wrestling i think put more emphasis on the matches that why here is the best matches a lot of japanese wrestler and indy wrestler are very good shows bring together the last event is the dominion  is one the best event for all time i feel deserved for the assessment of the promotion,79
2018-06-07,9.0," ""New Japan are currently the best wrestling promotion in the world. They have a formula that's tried and tested and they never stray from it. You have the strongstyle which is the backbone of the company, the highflying of the juniors, the technical masters and grapplers that make up the remainder of the roster. The feuds are slowly built and no title changes are rushed. It's a very old school philosophy but one that works. There maybe an over reliance on stables and a rather small roster but having working relationships with other companies means this isn't that big of an issue. The language barrier has been broken down in recent years with NJPW World.""",Mark,new japan are currently the best wrestling promotion in the world they have a formula thats tried and tested and they never stray from it you have the strongstyle which is the backbone of the company the highflying of the juniors the technical masters and grapplers that make up the remainder of the roster the feuds are slowly built and no title changes are rushed its a very old school philosophy but one that works there maybe an over reliance on stables and a rather small roster but having working relationships with other companies means this isnt that big of an issue the language barrier has been broken down in recent years with njpw world,115
2018-04-22,9.0," ""Initially I wasn't fussed on the style of New Japan but after persevering with it I can honestly say that currently this is the best booked and best worked wrestling show that I am currently watching active with the possible exception of Lucha Underground. Everything about New Japan is class from the history, how it's presented to the wrestler's themselves. If you haven't watched New Japan yet, do yourself a favour and start.""",Mark,initially i wasnt fussed on the style of new japan but after persevering with it i can honestly say that currently this is the best booked and best worked wrestling show that i am currently watching active with the possible exception of lucha underground everything about new japan is class from the history how its presented to the wrestlers themselves if you havent watched new japan yet do yourself a favour and start,73
2018-04-16,10.0,"""Since for the first time I saw NJPW for a video of WK 11 Omega vs Okada. I can not stop seeing is my best entertainment and at the level of struggle is the best without a doubt and may surely the best of all time. I enjoy your struggles allPreliminary medium and their Main Events. """,Mark,since for the first time i saw njpw for a video of wk omega vs okada i can not stop seeing is my best entertainment and at the level of struggle is the best without a doubt and may surely the best of all time i enjoy your struggles allpreliminary medium and their main events,55
2018-02-22,10.0," ""The best federation in the world, at the moment. Since 2010, NJPW grew to become, right now, nearly a threat to WWE's power, and it does it with the best wrestlers in the world. The booking and the use of the talent is probably what made them so strong right now.""",Mark,the best federation in the world at the moment since njpw grew to become right now nearly a threat to wwes power and it does it with the best wrestlers in the world the booking and the use of the talent is probably what made them so strong right now,50
2018-02-12,9.0,"""What the wrestling is in the top concerns no one with New Japan worldwide. The Main Events are unmatched and this league produces a classic after the next. You have the best wrestlers in the world in its ranks with Omega, Okada, Naito and Tantoashi. In addition to these Big Players, but you also have people in the second row, who would be universally Heavyweight Champion anywhere, like Suzuki, Goto, Sanada or Evil, who can also convince in the Main Event. To do this, the best high flyers in the world come (Ospreay, Takahashi and Kushida Plus the Gastwrestler from CMLL) and legends that it still have it like Nagata, Kojima or Liger. I think of the roster and happen from the in-ring you have to give the promotion clearly a 10, I can not do a 10 new Japan. give and that's how it's really extremely wrestling centered and I would want more things like stories and promos. Besides, the day matches are something much sometimes. Great Nevertheless, you have any characters, but I would rate a total of the entertainment value away from the annular events with 8/10. Overall, I therefore consider 9 points appropriate. """,Mark,what the wrestling is in the top concerns no one with new japan worldwide the main events are unmatched and this league produces a classic after the next you have the best wrestlers in the world in its ranks with omega okada naito and tantoashi in addition to these big players but you also have people in the second row who would be universally heavyweight champion anywhere like suzuki goto sanada or evil who can also convince in the main event to do this the best high flyers in the world come ospreay takahashi and kushida plus the gastwrestler from cmll and legends that it still have it like nagata kojima or liger i think of the roster and happen from the inring you have to give the promotion clearly a i can not do a new japan give and thats how its really extremely wrestling centered and i would want more things like stories and promos besides the day matches are something much sometimes great nevertheless you have any characters but i would rate a total of the entertainment value away from the annular events with overall i therefore consider points appropriate,193
2018-01-30,10.0,"""New Japan is my new love :) Since I look at NJPW only since 2016 I rated from the time! Promos 9/10: Promos are very good. The reason for the 9 is unfortunately that I am the Japanese worker of course Non-understanding, of course, I understand, but of course 9/10 :) Worker 10/10: Grandious talent there. None is like the other but Omega, Okada, Tahashi, Naito all top worker! NJPW lacks nothing! Storylines 10 / 10: Storylines go over for years and are set up terrific. Atmosphere 9/10: Horny atmosphere every time. The Tokyo Dome is madness. Some Venues are something too small in my opinion. In the future, they could fix on larger venues in the future. Match quality 10 / 10: Do I have to say something here? 5 stars Matches 6 star matches will be thrown everything and for a good reason. Rarely that I see a defect here 10. Entertainment 9/10: I am always well maintained. Some phases of the Matches are Dan N already a bit slow and let me have no reason to evaluate bad here. 9 out of 10 Personal rating 10/10: Despite the tiny quirks the perfect 10 of me personally! Absolute top league in the world currently! New Japan got 67 points! 67/7 = 9, 5 = 10 points! Perfection! """,Mark,new japan is my new love since i look at njpw only since i rated from the time promos promos are very good the reason for the is unfortunately that i am the japanese worker of course nonunderstanding of course i understand but of course  worker grandious talent there none is like the other but omega okada tahashi naito all top worker njpw lacks nothing storylines  storylines go over for years and are set up terrific atmosphere horny atmosphere every time the tokyo dome is madness some venues are something too small in my opinion in the future they could fix on larger venues in the future match quality  do i have to say something here stars matches star matches will be thrown everything and for a good reason rarely that i see a defect here entertainment i am always well maintained some phases of the matches are dan n already a bit slow and let me have no reason to evaluate bad here out of personal rating despite the tiny quirks the perfect of me personally absolute top league in the world currently new japan got points  points perfection,190
2018-01-13,10.0,"""I am always absolutely impressed that it is so well understood at New Japan, storylines patiently writing, sustainable and uncomplicated, so that things are finished in every big show, but also evolving things and starting some things again , As a result, every major show is indispensable, so that it is rarely regretted that the time has been applied for a New Japan Show. That most storylines are not only developed for a month, but over several months, I also feel very positive , One always feels that every show is important and every little day Team Match can include a small building block, a challenge or a new move, which will be important later in the feud. The annual highlight is always the G1 tournament for me , How many later feuds already find their origins, I think again and again amazing. After the G1, there is usually a whole side full of possible feh The and future title matches indicated by the matches in the G1. And the best is that there are most of them to actually see it during the year. Hardly will hardly forget a victory or defeat and swept under the carpet. Everything can be important later. And that's a dream for wrestling fans. """,Mark,i am always absolutely impressed that it is so well understood at new japan storylines patiently writing sustainable and uncomplicated so that things are finished in every big show but also evolving things and starting some things again as a result every major show is indispensable so that it is rarely regretted that the time has been applied for a new japan show that most storylines are not only developed for a month but over several months i also feel very positive one always feels that every show is important and every little day team match can include a small building block a challenge or a new move which will be important later in the feud the annual highlight is always the tournament for me how many later feuds already find their origins i think again and again amazing after the there is usually a whole side full of possible feh the and future title matches indicated by the matches in the and the best is that there are most of them to actually see it during the year hardly will hardly forget a victory or defeat and swept under the carpet everything can be important later and thats a dream for wrestling fans,204
2017-12-27,10.0,"""To NJPW I do not believe I do not say much. Almost every match in the big shows, creating a breathtaking spell in which one caught. Extraordinary match quality, ordinary starpower and an increasingly increasing awareness ensure that NJPW is ensuring that NJPWThe way is to become the number 1, even if it is still a further way, until you can overthrow the WWE from the throne, if this is possible. """,Mark,to njpw i do not believe i do not say much almost every match in the big shows creating a breathtaking spell in which one caught extraordinary match quality ordinary starpower and an increasingly increasing awareness ensure that njpw is ensuring that njpwthe way is to become the number even if it is still a further way until you can overthrow the wwe from the throne if this is possible,70
2017-12-14,10.0," ""The absolute king of wrestling in Japan. Too bad it's not having bigger exposure in the U. S.  Their product should be known internationally!""",Mark,the absolute king of wrestling in japan too bad its not having bigger exposure in the u s their product should be known internationally,24
2017-12-07,10.0,"""I'm Kenny Omega and Kazuchika Okada infinitely thankful for her match at WK11 to switch to New Japan. New Japan Pro Wrestling treats Wrestling here with respect and it is also treated like a real sport. At the promotionIf you know that you only get the best delivered and do not be feuded by soap operas. I really wish the organization the best and treat them all success and all luck in the world. """,Mark,im kenny omega and kazuchika okada infinitely thankful for her match at to switch to new japan new japan pro wrestling treats wrestling here with respect and it is also treated like a real sport at the promotionif you know that you only get the best delivered and do not be feuded by soap operas i really wish the organization the best and treat them all success and all luck in the world,73
2017-11-21,9.0," ""Thanks to WCW, I have been a fan of NJPW since the mid 90s. As with most, I was introduced by Liger and Muta and then I just appreciated the company thanks to HighSpots video tapes.   Currently, the in-ring action is simply on another level when compared to other promotions in the world.""",Mark,thanks to wcw i have been a fan of njpw since the mid as with most i was introduced by liger and muta and then i just appreciated the company thanks to highspots video tapes  currently the inring action is simply on another level when compared to other promotions in the world,52
2017-10-30,10.0," ""The best wrestling promotion right now. Classic matches, logical, meaningful storylines. The booking is not perfect- I can say that. For example, the heavyweight tag division is poor or the recent fukushima show was a disaster. But I can't give less than 10 for an incredible 2017. And I wonder why pro wrestling is awesome.""",Mark,the best wrestling promotion right now classic matches logical meaningful storylines the booking is not perfect i can say that for example the heavyweight tag division is poor or the recent fukushima show was a disaster but i cant give less than for an incredible and i wonder why pro wrestling is awesome,53
2017-10-10,10.0,"""With a distance, the best of the leagues I look at (WWE, Lucha, raw). Close to the perfection, you do not make any mistakes Booking technically and has the best worker in the promotion to AJ Styles. Micwork never interested me, it is always the same stalk, so it is completely unimportant that I do not understand a word Japanese. The big matches write their own story during the fight, there is also enough time to make it dramatic and epic. """,Mark,with a distance the best of the leagues i look at wwe lucha raw close to the perfection you do not make any mistakes booking technically and has the best worker in the promotion to aj styles micwork never interested me it is always the same stalk so it is completely unimportant that i do not understand a word japanese the big matches write their own story during the fight there is also enough time to make it dramatic and epic,81
2017-10-09,10.0," ""Just the best wrestling promotion in the world right now. They have the best wrestlers, the best matches and the best tournament (G1).""",Mark,just the best wrestling promotion in the world right now they have the best wrestlers the best matches and the best tournament,22
2017-09-27,6.0,"""New Japan just like it, thanks to people like El Desperado, Evil, Ryusuke Taguchi and Hiromu, who rescue the product in front of 2 mega boring heel groups, the Bullet Club and Szkg, New Japan has his strengths (strong wrestling) but alsoWeaknesses (stale stables, boring undercards and ne quoric overloading to title) """,Not a Mark,new japan just like it thanks to people like el desperado evil ryusuke taguchi and hiromu who rescue the product in front of mega boring heel groups the bullet club and szkg new japan has his strengths strong wrestling but alsoweaknesses stale stables boring undercards and ne quoric overloading to title,51
2017-08-22,10.0,"""Subjectively, NJPW is the best wrestling promotion in the world. Alone in 2017, you have produced matches that are unforgettable for me. Apart from that, Omega, Okada, Naito, Tahashi are anyway under my Top10 wrestlers of all time. Also everyone can convince NJPW and conjures up a hammer event After the other, and that in a shireless painful quality that seems competitive. You can argue about the many day matches and the undercards in the events, but the whole ""larger"" Titlematches (HW, IC, Junior HW, Never Ow. .) Mostly great. Speaking of Title, HW and IC Title by far the most valuable on this planet, there is no other wrestling title ran and I personally hope that the US Title of Omega is great as SHINSUKE with the IC Title. The bookings are Mostly well and thought through, the best examples are the resulting strong champions, the prestige of the titles and the grandiose matches. Clear that If everything is just about opinion, but if you look at the statistics on Cagematch, then you can see that most Mainevents easily get around the 9s rating and in 2017 alone we got wrestling fans a lot of great matches. I just have to praise NJPW for this insane services! I hope you can hold this level. """,Mark,subjectively njpw is the best wrestling promotion in the world alone in you have produced matches that are unforgettable for me apart from that omega okada naito tahashi are anyway under my wrestlers of all time also everyone can convince njpw and conjures up a hammer event after the other and that in a shireless painful quality that seems competitive you can argue about the many day matches and the undercards in the events but the whole larger titlematches hw ic junior hw never ow mostly great speaking of title hw and ic title by far the most valuable on this planet there is no other wrestling title ran and i personally hope that the us title of omega is great as shinsuke with the ic title the bookings are mostly well and thought through the best examples are the resulting strong champions the prestige of the titles and the grandiose matches clear that if everything is just about opinion but if you look at the statistics on cagematch then you can see that most mainevents easily get around the rating and in alone we got wrestling fans a lot of great matches i just have to praise njpw for this insane services i hope you can hold this level,210
2017-08-18,10.0," ""New Japan is the best Wrestling promotion in the world for the quality of its matches. It has a solid mix of traditional Wrestling and entertainment. It's not easy to find a Wrestling promotion that every year has so many quality matches and it is growing in popularity. It's great and still does great Wrestling. The NJPW vs WWE feud is useless, they are different promotions for different fans, one can be a fan of both promotions without any issues.""",Mark,new japan is the best wrestling promotion in the world for the quality of its matches it has a solid mix of traditional wrestling and entertainment its not easy to find a wrestling promotion that every year has so many quality matches and it is growing in popularity its great and still does great wrestling the njpw vs wwe feud is useless they are different promotions for different fans one can be a fan of both promotions without any issues,80
2017-08-14,10.0,"""Currently the best league in the world. Just crass what New Japan offers for good wrestling. The Okada vs Omega classics Naito, Tahashi, Iushi, Suzuki, Nagata, Cody, Elgin, Ishii, Shibata ... Better just does not work.""",Mark,currently the best league in the world just crass what new japan offers for good wrestling the okada vs omega classics naito tahashi iushi suzuki nagata cody elgin ishii shibata better just does not work,35
2017-07-30,10.0,"""The best league in the world with the best wrestlers and above all the best cares. Longtime booking is very important here and the sport wrestling worship! Every year the best matches in the world and the best product! NJPW is a must for every wrestling fan!Feeling 1000 times as good as WWE and min. Twice as good as Dragon Gate! """,Mark,the best league in the world with the best wrestlers and above all the best cares longtime booking is very important here and the sport wrestling worship every year the best matches in the world and the best product njpw is a must for every wrestling fanfeeling times as good as wwe and min twice as good as dragon gate,60
2017-07-25,4.0," ""I can recognize the appeal of the style and storylines but the promotion as a whole doesn't appeal to me.  The multi-man tags especially can kill all interest I have in a show, the wrestling is generally predictable (as everywhere) and the styles aren't usually very appealing, being primarily Japanese when I don't speak a lick doesn't help, et cetera.  It's not a show for me and while I understand the benefits of/reasons to like NJPW, the drawbacks drag it down to below average in my eyes.""",Not a Mark,i can recognize the appeal of the style and storylines but the promotion as a whole doesnt appeal to me the multiman tags especially can kill all interest i have in a show the wrestling is generally predictable as everywhere and the styles arent usually very appealing being primarily japanese when i dont speak a lick doesnt help et cetera its not a show for me and while i understand the benefits ofreasons to like njpw the drawbacks drag it down to below average in my eyes,87
2017-07-05,8.0,"""Quality wrestling. NJPW is overestimated many times, but it does not stop presenting exceptional quality.""",Mark,quality wrestling njpw is overestimated many times but it does not stop presenting exceptional quality,15
2017-06-26,10.0,"""Without any doubt the best promotion of the world when it comes to pure ring work. NJPW needs big celebrities and angles but just the right match booking to tell an excellent story which all fans can put in the spell. New Japan offersThe best wrestling shows of the year with the best wrestlers in the world. I just love Japanese Strongstyle. Everyone who loves the Wrestling will have his fun here. """,Mark,without any doubt the best promotion of the world when it comes to pure ring work njpw needs big celebrities and angles but just the right match booking to tell an excellent story which all fans can put in the spell new japan offersthe best wrestling shows of the year with the best wrestlers in the world i just love japanese strongstyle everyone who loves the wrestling will have his fun here,72
2017-06-20,10.0," ""Tranquilo, Assen na yo! should be one of the most memorable catchphrases of the modern era. This is the company that doesn't shy away from evolution and tries to adapt to new generations. Every promotions always their had ups and downs but only a few willing to reinvent themselves without losing their rich background and history, and for that reason, NJPW is the leading promotion of the new era of pro wrestling.""",Mark,tranquilo assen na yo should be one of the most memorable catchphrases of the modern era this is the company that doesnt shy away from evolution and tries to adapt to new generations every promotions always their had ups and downs but only a few willing to reinvent themselves without losing their rich background and history and for that reason njpw is the leading promotion of the new era of pro wrestling,72
2017-06-13,10.0," ""The best promotion in the world right now bar none. The language gap means nothing, this is what wrestling should be and being able to witness what they have going on (bar Mr. Ass challenging for the IC title) is amazing, I can't wait to see what they have in store in the future with their expansion into the USA. I really hope they either force WWE to improve or just take over completely, I hate how WWE is by far and away the representation for wrestling, especially with their product; New Japan is incredible and I hope it just goes from strength to strength.""",Mark,the best promotion in the world right now bar none the language gap means nothing this is what wrestling should be and being able to witness what they have going on bar mr ass challenging for the ic title is amazing i cant wait to see what they have in store in the future with their expansion into the usa i really hope they either force wwe to improve or just take over completely i hate how wwe is by far and away the representation for wrestling especially with their product new japan is incredible and i hope it just goes from strength to strength,105
2017-06-03,10.0,"""Clearly the best Wrestling League in the world. In the last 5/6 years NJPW has developed into a real spectacle and replaced the WWE. Wrestle Kingdom is the largest event a year, the G1 the largest tournament. The best Wrestling LeagueDraws through the best wrestling again and here is the best wrestling. Dei Heavyweights are of the year for year ZIG Mothyc of course with the help of the best rivalry of all time in Tahashi / Okada. But even with the JR they do everything right. Fact is, a cagematchComment would not rich to build the class of NJPW. If it's going to go out whopping 11 points here, then it's probably ""only"" at 10. """,Mark,clearly the best wrestling league in the world in the last years njpw has developed into a real spectacle and replaced the wwe wrestle kingdom is the largest event a year the the largest tournament the best wrestling leaguedraws through the best wrestling again and here is the best wrestling dei heavyweights are of the year for year zig mothyc of course with the help of the best rivalry of all time in tahashi okada but even with the jr they do everything right fact is a cagematchcomment would not rich to build the class of njpw if its going to go out whopping points here then its probably only at,111
2017-05-09,10.0,"""It's not only the most famous league in Asia, but the best. What I like most about New Japan is the titles prestigious than the WWE and the title entities are taken seriously. It is also recognized as a sport, but that meansNow not the NJPW has no entertainment value. The PPVs are to be assayed from average to very good and make fun. If I have no goat on WWE, I look at NJPW. """,Mark,its not only the most famous league in asia but the best what i like most about new japan is the titles prestigious than the wwe and the title entities are taken seriously it is also recognized as a sport but that meansnow not the njpw has no entertainment value the ppvs are to be assayed from average to very good and make fun if i have no goat on wwe i look at njpw,75
2017-04-08,10.0," ""Best Pure Pro Wrestling Company in the World. Guys like Okada, Ishii, Omega, Young Bucks, Naito and the others knows how to entertain people. No Bullsh*t characters or storylines, just pure wrestling. NJPW also has a deal with ROH which allows them to have ROH talent which makes NJPW much more interesting to watch.""",Mark,best pure pro wrestling company in the world guys like okada ishii omega young bucks naito and the others knows how to entertain people no bullsht characters or storylines just pure wrestling njpw also has a deal with roh which allows them to have roh talent which makes njpw much more interesting to watch,54
2017-03-03,10.0," ""The best wrestling promotion in the world today easily, and one which exemplifies the best of professional wrestling. Incredible wrestling, Great booking, easy to follow and believable storylines, a cast of guys with a lot of personality and great characterisation, exciting and enthusiastic commentating etc etc. If you like your wrestling non-cartoony and serious (well... mostly serious), this is your promotion.""",Mark,the best wrestling promotion in the world today easily and one which exemplifies the best of professional wrestling incredible wrestling great booking easy to follow and believable storylines a cast of guys with a lot of personality and great characterisation exciting and enthusiastic commentating etc etc if you like your wrestling noncartoony and serious well mostly serious this is your promotion,61
2017-02-14,10.0," ""New Japan has a very rich history of ups and downs, much like All Japan, even though I always liked New Japan better, both past and present. Easily THE best promotion in the world right now, bar none.""",Mark,new japan has a very rich history of ups and downs much like all japan even though i always liked new japan better both past and present easily the best promotion in the world right now bar none,38
2017-02-12,10.0," ""THIS IS PRO WRESTLING! From exciting commentators to world class wrestlers, NJPW is the best pro wrestling in he world.""",Mark,this is pro wrestling from exciting commentators to world class wrestlers njpw is the best pro wrestling in he world,20
2017-02-08,10.0," ""Simply the best promotion on the planet hands down. NJPW is by far the best booked promotion in the world and has been on fire since its resurgence in the late 2000's.""",Mark,simply the best promotion on the planet hands down njpw is by far the best booked promotion in the world and has been on fire since its resurgence in the late,31
2017-02-05,9.0,"""NJPW, in my opinion, is one of the coolest leagues in the world. I am looking forward to every show and that has to create a promotion first. NJPW combines hardness, drama and perfection. I have already seen two 5 star messes this year alone andAt Japan. Hopefully this league remains as good as she is and maybe get even more attention in the US and in Europe. """,Mark,njpw in my opinion is one of the coolest leagues in the world i am looking forward to every show and that has to create a promotion first njpw combines hardness drama and perfection i have already seen two star messes this year alone andat japan hopefully this league remains as good as she is and maybe get even more attention in the us and in europe,67
2017-01-17,10.0,"""At the time the best wrestling league in the world. Great matches with strong focus on the actual wrestling. The role distribution to heels or faces is not overused and can change from match to match what I like very well. Find it u.A at the WWE is strange, when the crowd sees a heel like then z. B. Seth Rollin fires and then complain about that the Crowd does not respects him. In contrast, the currently best NJPW Heel Tetsuya Naito also takes himPositive audience reactions. For this purpose, every title is optimally sold and did not like a hiking cup back and forth. And in contrast to the WWE, there is no overkill on events and you rather try to cooperate with other promotions like raw or CMLL instead of building our own products everywhereWhat I find very sympathetic. """,Mark,at the time the best wrestling league in the world great matches with strong focus on the actual wrestling the role distribution to heels or faces is not overused and can change from match to match what i like very well find it ua at the wwe is strange when the crowd sees a heel like then z b seth rollin fires and then complain about that the crowd does not respects him in contrast the currently best njpw heel tetsuya naito also takes himpositive audience reactions for this purpose every title is optimally sold and did not like a hiking cup back and forth and in contrast to the wwe there is no overkill on events and you rather try to cooperate with other promotions like raw or cmll instead of building our own products everywherewhat i find very sympathetic,141
2016-12-10,10.0," ""The greatest wrestling promotion of all time, I have been never disappointed seeing NJPW. They have great roster and they push their wrestlers fullest unlike WWE. Truly 10 is not enough for this promotion.""",Mark,the greatest wrestling promotion of all time i have been never disappointed seeing njpw they have great roster and they push their wrestlers fullest unlike wwe truly is not enough for this promotion,33
2016-11-05,10.0,"""The best league in the world that shows several 5 star matches each year and simply shows the best matches.""",Mark,the best league in the world that shows several star matches each year and simply shows the best matches,19
2016-11-05,10.0,"""Something other than the highest note would be silly. New Japan is the best league in the world - and at a decent distance.""",Mark,something other than the highest note would be silly new japan is the best league in the world and at a decent distance,23
2016-11-04,10.0," ""The company that saved wrestling. after a decade of almost going out of business, new japan rose to become the valhalla of professional wrestling. not only holding the best talent that japan has to offer, but also showcasing the best international talent in the world. every month they put a product that brings back everything that makes this crazy sport of wrestling great. by keeping it basic and not having the cartoonish stuff that other promotions believe they need to do, they present a product that is entertaining, believable, and easy to follow even if you don't understand japanese. and now that its been presented on american television by AXS TV, it makes it even more enjoyable to the eye. you don't need to be a hardcore fan to appreciate the intensity and athleticism of the matches and you don't need to understand japanese because most of the storylines are basic and done in the ring. in other words just give this a chance specially if you are jaded about how other promotions present their product.""",Mark,the company that saved wrestling after a decade of almost going out of business new japan rose to become the valhalla of professional wrestling not only holding the best talent that japan has to offer but also showcasing the best international talent in the world every month they put a product that brings back everything that makes this crazy sport of wrestling great by keeping it basic and not having the cartoonish stuff that other promotions believe they need to do they present a product that is entertaining believable and easy to follow even if you dont understand japanese and now that its been presented on american television by axs tv it makes it even more enjoyable to the eye you dont need to be a hardcore fan to appreciate the intensity and athleticism of the matches and you dont need to understand japanese because most of the storylines are basic and done in the ring in other words just give this a chance specially if you are jaded about how other promotions present their product,176
2016-10-20,6.0,"""What I have seen from NJPW has convinced me from time to time. Wrestling is presented here like sport! Who likes compare, it's the complete opposite to Lucha Underground. The quality of the matches is high, there is noDoubts. I still have '' only 6 points, that's because it has become unanimous to me personally in the long run. The quality of the matches is there, as I said, but for the top it is not enough for me. IfI remember Nakamura vs AJ Styles, the match has used too long for me until it came right. """,Not a Mark,what i have seen from njpw has convinced me from time to time wrestling is presented here like sport who likes compare its the complete opposite to lucha underground the quality of the matches is high there is nodoubts i still have only points thats because it has become unanimous to me personally in the long run the quality of the matches is there as i said but for the top it is not enough for me ifi remember nakamura vs aj styles the match has used too long for me until it came right,95
2016-10-20,9.0," ""The biggest and #1 major promotions also one of the best wrestling promotion for over 44 years exist to entertain, to amuse, and to gave the fans a wonderful memories that they will never ever forget. Antonio Inoki, the legend who started it all to make not only the japanese fans but all fans all over the world realize that this promotion will make all of them a 100% guaranteed satisfaction""",Mark,the biggest and major promotions also one of the best wrestling promotion for over years exist to entertain to amuse and to gave the fans a wonderful memories that they will never ever forget antonio inoki the legend who started it all to make not only the japanese fans but all fans all over the world realize that this promotion will make all of them a guaranteed satisfaction,68
2016-10-16,6.0," ""Occasionally I do enjoy New Japan, but I do find the matches at times too long and slow. To be honest I think New Japan is pretty overrated, or maybe its just not really my cup of tea.""",Not a Mark,occasionally i do enjoy new japan but i do find the matches at times too long and slow to be honest i think new japan is pretty overrated or maybe its just not really my cup of tea,38
