date,rating,comment_,mark?,comment_clean,total_words
2017-12-23,6.0," ""While I admire LU's different approach and good roster, I simply can't get into it on a storyline basis. There's a total disconnect between me and how they present their show, seems a real style over substance business typical of Robert Rodriguez that's just not for me, give me a traditional or even WWE-style presentation any day, despite the latter's obvious flaws. That said, I think the arena looks amazing, the crowd is good and some of the matches have been pretty great. They deserve a few extra points for Pentagon Jr. v Vampiro alone. Generally speaking though, given the huge amount of wrestling at my disposal in this day and age, LU is something I will pay minimal attention to.""",Not a Mark,while i admire lus different approach and good roster i simply cant get into it on a storyline basis theres a total disconnect between me and how they present their show seems a real style over substance business typical of robert rodriguez thats just not for me give me a traditional or even wwestyle presentation any day despite the latters obvious flaws that said i think the arena looks amazing the crowd is good and some of the matches have been pretty great they deserve a few extra points for pentagon jr v vampiro alone generally speaking though given the huge amount of wrestling at my disposal in this day and age lu is something i will pay minimal attention to,121
2017-12-14,9.0," ""LU is awesome. Been a fan of them since season 1. Different approach, great wrestlers, interesting stories, that's why they stand out in the current era!""",Mark,lu is awesome been a fan of them since season different approach great wrestlers interesting stories thats why they stand out in the current era,25
2017-10-07,5.0," ""Lucha Underground is fine. Lots of fun, excellent production values and interesting storytelling. But it doesn't belong among the ten best promotions of all time. Historically, I think it'll be barely remembered. Right now it's more notable for the number of contracted wrestlers it has that can't get jobs in WWE until it folds.""",Not a Mark,lucha underground is fine lots of fun excellent production values and interesting storytelling but it doesnt belong among the ten best promotions of all time historically i think itll be barely remembered right now its more notable for the number of contracted wrestlers it has that cant get jobs in wwe until it folds,54
2017-09-13,9.0,"""Unique, innovative, creative .... One could attribute this show even a few attributes of this kind. El Rey has set with this series absolutely new standards, incredible! Spectacular matches, extremely thoughtful stories and entertaining characters, everything combined in a single show , There is only one thing to say: Wow! In my opinion, you can call you in my opinion as the perfect show. Only disadvantages: Since the shows have been recorded for a long time, it is difficult to stay unsilpedurated. This can be unhappy one's fun. Besides, one has (personally) average performer like sexy star a lot too much pushed. Another bitter aftertaste: The story can guess that there is an end at some point. At least in TV format. Whether you like ' Normal Promotion continues to deliver that is in the stars. Nonetheless, Lucha Underground probably remains the best program in North America. That's why 9 points deserved. """,Mark,unique innovative creative one could attribute this show even a few attributes of this kind el rey has set with this series absolutely new standards incredible spectacular matches extremely thoughtful stories and entertaining characters everything combined in a single show there is only one thing to say wow in my opinion you can call you in my opinion as the perfect show only disadvantages since the shows have been recorded for a long time it is difficult to stay unsilpedurated this can be unhappy ones fun besides one has personally average performer like sexy star a lot too much pushed another bitter aftertaste the story can guess that there is an end at some point at least in tv format whether you like normal promotion continues to deliver that is in the stars nonetheless lucha underground probably remains the best program in north america thats why points deserved,148
2017-06-03,8.0,"""The first and second season would be without doubt in the 9/10-he area. Unique location, refreshing production and ingenious feuds with excellent character work. In the rather tough half of the third season, the whole thing is right down. The good matchesThere are more rare and the product feels Ott and repetitive. My absolute favorites have always been Puma (Rico), with whom you always had big plans, Fenix, which unfortunately has lately submerged and Pentagon. Hope itNow with the second half of the season on Mack / Mundo Ang level continues. Temporarily 8 points. """,Mark,the first and second season would be without doubt in the area unique location refreshing production and ingenious feuds with excellent character work in the rather tough half of the third season the whole thing is right down the good matchesthere are more rare and the product feels ott and repetitive my absolute favorites have always been puma rico with whom you always had big plans fenix which unfortunately has lately submerged and pentagon hope itnow with the second half of the season on mack mundo ang level continues temporarily points,91
2017-04-30,7.0," ""Yeeouch how the mighty have fallen. Still a great show, but they may have irreparably lost the plot at Ultima Lucha Dos. You could actually pinpoint the exact moment where the magic was broken. The Matanza and Pentagon match. The moment you manage to have an entire audience eating out of the palm of your hand for two years to chanting BULLSHIT~! at the top of their lungs with one booking decision, you've done messed things over big time.""",Mark,yeeouch how the mighty have fallen still a great show but they may have irreparably lost the plot at ultima lucha dos you could actually pinpoint the exact moment where the magic was broken the matanza and pentagon match the moment you manage to have an entire audience eating out of the palm of your hand for two years to chanting bullshit at the top of their lungs with one booking decision youve done messed things over big time,79
2017-04-16,7.0,"""Lucha Underground ... Meanwhile, I arrived at episode 30 of the first season ... The ambience and the temple are generally cool. Dario Cueto is a reasonable boss, which sacrifices his fighters for the smallest advantage. With PrincePuma, Johnny Mundo, Alberto El Patron and some Mexicans like Pentagon Jr. Have some good people at the top of the squad. The Trio Title completes the possibilities of the roster to win gold, meaningful. Unfortunately, good fighting go and againRight graypen. Generally, the Lucha Libre is often aware of unclean. """,Mark,lucha underground meanwhile i arrived at episode of the first season the ambience and the temple are generally cool dario cueto is a reasonable boss which sacrifices his fighters for the smallest advantage with princepuma johnny mundo alberto el patron and some mexicans like pentagon jr have some good people at the top of the squad the trio title completes the possibilities of the roster to win gold meaningful unfortunately good fighting go and againright graypen generally the lucha libre is often aware of unclean,85
2017-03-29,9.0," ""Yes Lucha Underground is a bit of a spot fest, but it's a really entertaining spot fest.  I have seen things in LU that I haven't seen anywhere else and there are often genuine holy shit moments.  I have enjoyed every season of LU (although season 3 hasn't been as good).  The crowds are always great too.  I like the soap opera type of story telling and don't get why people object to it so much, as wrestling is incredibly over the top anyway.""",Mark,yes lucha underground is a bit of a spot fest but its a really entertaining spot fest i have seen things in lu that i havent seen anywhere else and there are often genuine holy shit moments i have enjoyed every season of lu although season hasnt been as good the crowds are always great too i like the soap opera type of story telling and dont get why people object to it so much as wrestling is incredibly over the top anyway,83
2017-02-19,10.0,"""Lucha Underground is personal for me personally the best wrestling program Be the Attitude Era ... What is missing here for comments / reviews about this is real net more comprehensible 1. 0 is still? Why net equals 0. 0 points? The WWE is simpleOnly a shadow of his self-made barks ... Pushen Dean Ambrose who in my eyes nothing can have zero charisma ... and to give the WWE Champion title, the same applies to Kevin Owens, Roman Reigns, Finn Balor would beFor the Attitude Era time everything has been jobber. What I'm about Lucha Underground treasures that Ma really can look at every match! """,Mark,lucha underground is personal for me personally the best wrestling program be the attitude era what is missing here for comments reviews about this is real net more comprehensible  is still why net equals  points the wwe is simpleonly a shadow of his selfmade barks pushen dean ambrose who in my eyes nothing can have zero charisma and to give the wwe champion title the same applies to kevin owens roman reigns finn balor would befor the attitude era time everything has been jobber what im about lucha underground treasures that ma really can look at every match,98
2017-02-03,1.0,"""After the first season has been so convinced by her uniqueness, one has now seen so slowly but safely satt. The film elements are still good, but if the wrestling is only like a collapsed pile, one loses the fun at some point Wrestling. You can not cut spot to spot and leave the rest stops in which you can only see the right body language. The characters, especially Puma, Mundo and Cuerno are charismatic and great wrestlers, but the product Rounder is currently scaring me off. Not so my case and so far, after the great ultima lucha at the end of the first season, the biggest disappointment of the still young year. Update: a word: unless rarely convince the matches, the film segments often do me only The sack, the jumpcuts and the well-rehearsed Crowd Reactions destroy every single match. The only thing that can convince in Lucha permanently are the comment Tore. Update: Still down a point. Even the commentators are ""post-edited"". That's weak. More than good wrestlers with giving away potential does not offer the whole thing for me. """,Not a Mark,after the first season has been so convinced by her uniqueness one has now seen so slowly but safely satt the film elements are still good but if the wrestling is only like a collapsed pile one loses the fun at some point wrestling you can not cut spot to spot and leave the rest stops in which you can only see the right body language the characters especially puma mundo and cuerno are charismatic and great wrestlers but the product rounder is currently scaring me off not so my case and so far after the great ultima lucha at the end of the first season the biggest disappointment of the still young year update a word unless rarely convince the matches the film segments often do me only the sack the jumpcuts and the wellrehearsed crowd reactions destroy every single match the only thing that can convince in lucha permanently are the comment tore update still down a point even the commentators are postedited thats weak more than good wrestlers with giving away potential does not offer the whole thing for me,183
2017-01-14,9.0,"""The first season was new, refreshing, wrestling outstanding and storyline technical for me the best of what I've ever seen, in the second season was reduced in virtually all matters, the Aztec Warfare of the Third Season represents for me but the urgently needed pigeur is,For several months, the product has been strengthened again and I go up with the evaluation to 9 points """,Mark,the first season was new refreshing wrestling outstanding and storyline technical for me the best of what ive ever seen in the second season was reduced in virtually all matters the aztec warfare of the third season represents for me but the urgently needed pigeur isfor several months the product has been strengthened again and i go up with the evaluation to points,63
2017-01-02,6.0,"""The product Ansich has thinking a good concept. It's what you do not see every day ... and Matt Striker at the desk is cool! Also the style Like! An American Lucha Libre League in the TV Show Style! A point deduction Since some matches are too short, but at the same time a plus point is that the shows are not unnecessarily pulled into length. There is also a super high match quality and that almost every show. Edit: the previous rating of ""10"" Which I will adapt to Season 1 now I will now adapt. In my opinion, the show from Season 2 has decreased heavily so that I'm not looking for you in Season 3. The match quality is solid to very good, but the storylines are easy for me too "" Estepaced ""and implied. It just talks about zero and looks like a cheap Sci Fi Show who wants to come over the wrestling over. I'll get away from time to time and when once again a good match lands in the guide. Otherwise, the league is nothing for nothing R me ... """,Not a Mark,the product ansich has thinking a good concept its what you do not see every day and matt striker at the desk is cool also the style like an american lucha libre league in the tv show style a point deduction since some matches are too short but at the same time a plus point is that the shows are not unnecessarily pulled into length there is also a super high match quality and that almost every show edit the previous rating of which i will adapt to season now i will now adapt in my opinion the show from season has decreased heavily so that im not looking for you in season the match quality is solid to very good but the storylines are easy for me too estepaced and implied it just talks about zero and looks like a cheap sci fi show who wants to come over the wrestling over ill get away from time to time and when once again a good match lands in the guide otherwise the league is nothing for nothing r me,180
2016-12-30,10.0,"""Many blatant spots and good wrestling. A fireworks in contrast to what you sometimes have to see at the WWE!""",Mark,many blatant spots and good wrestling a fireworks in contrast to what you sometimes have to see at the wwe,20
2016-12-19,10.0," ""Hands down, the best wrestling promotion on Earth today. The storytelling, the matches, the characters, the way it is filmed, the commentary team (Matt Striker and Vampiro), the GM (Dario Cueto), everything is top notch.""",Mark,hands down the best wrestling promotion on earth today the storytelling the matches the characters the way it is filmed the commentary team matt striker and vampiro the gm dario cueto everything is top notch,35
2016-12-02,7.0,"""A really successful format that brought the Wrestling Cirus soothing variety. The production of TV shows is outstanding, the stories are really made with love and with Dario Cueto you have the most coolest non wrestler in the world as ON AirAuthority person. The wrestling is of course very high flying and squotless, which is not everyone's case, but the really compact length of the shows is rarely absorbed. What I have seen so far from Lucha Underground was really entertaining and promising'You can only wish the league that you can secure a permanent place for the future. Update: A small devaluation is overdue, as the very spot-loading action in the ring sees a quick overstation feeling. """,Mark,a really successful format that brought the wrestling cirus soothing variety the production of tv shows is outstanding the stories are really made with love and with dario cueto you have the most coolest non wrestler in the world as on airauthority person the wrestling is of course very high flying and squotless which is not everyones case but the really compact length of the shows is rarely absorbed what i have seen so far from lucha underground was really entertaining and promisingyou can only wish the league that you can secure a permanent place for the future update a small devaluation is overdue as the very spotloading action in the ring sees a quick overstation feeling,117
2016-11-17,4.0,"""In my opinion, the ring performance is of the finest, no question, but the league has nothing else to offer, and only spotfest is too little, just because you have the right to be special. HonestlyI see no difference to other indy leagues, except that here more spot-resistant than z. b. at PWG. Devaluation: even more spotfest than usual. Entertainment equal to 0. I also look at movies not only the action part, and Skip the rest. There should be the restReally be more in it, as just stupid spot on spot. """,Not a Mark,in my opinion the ring performance is of the finest no question but the league has nothing else to offer and only spotfest is too little just because you have the right to be special honestlyi see no difference to other indy leagues except that here more spotresistant than z b at pwg devaluation even more spotfest than usual entertainment equal to i also look at movies not only the action part and skip the rest there should be the restreally be more in it as just stupid spot on spot,91
2016-11-17,8.0,"""Lucha Underground is just different not for everyone what I like it. It's more about Story than heavy wrestling. The video scenes are great, however, you may be able to start with 2 hours shows because the matches are too short and something to be overaste.A problem is that there is no PPVs that means that there is really long matches at Ultima Lucha once a year. That's a pity, however, I still say that LU has the best Weekly's wrestling world as it also at others in the weekoften lack good matches. The product is really good but you should possibly customize something, just 45 minutes are not enough. """,Mark,lucha underground is just different not for everyone what i like it its more about story than heavy wrestling the video scenes are great however you may be able to start with hours shows because the matches are too short and something to be overastea problem is that there is no ppvs that means that there is really long matches at ultima lucha once a year thats a pity however i still say that lu has the best weeklys wrestling world as it also at others in the weekoften lack good matches the product is really good but you should possibly customize something just minutes are not enough,108
2016-11-16,10.0,"""Whether wrestling, storylines, camera settings, commentators, ring client, mood in the hall, place, booking, characters, titles, names, radians, title music or the concept, I have never seen such a great wrestling promotion! Stationed in Los Angeles , Lucha Underground supplies a Mexican atmosphere (how should it be different?). Quite a wrestling show, this program represents other genres, such as thriller, adventure, crime, drama and of course action. Amazing what the former became known in the WWE Built ""Big Dick Johnson"" with the help of El Rey Networks. Two years ago, I discovered this show on a website and looked at the (then four episodes old) series and was immediately excited. Since then I was a fan and hoped her would continue ...... And now there are already 3 seasons of her! In addition, the series should be seen in Germany at any pay-TV transmitter at the end of this year, with original comment! Lucha Underground started a little bumpy at the end of 2014 and there were fears that one could not even turn the season to finish .... In the meantime, a fan base has built itself, which is even represented on IMDB. Lucha Underground has a score of 9, 2 at 1002 voters and is one of the best rated broadcasts on this site, of course right! Conclusion: The focus always remains on the wrestling, but not only fans of this sport in front of the TV or the computer (for those who do not have the El Rey Network) lure, but also liked those who appreciate something action with drama to know. If something needs to be seen, then the Lucha Underground is! In the US, Lucha Underground has a release from 14, so probably released from the FSK from 16. """,Mark,whether wrestling storylines camera settings commentators ring client mood in the hall place booking characters titles names radians title music or the concept i have never seen such a great wrestling promotion stationed in los angeles lucha underground supplies a mexican atmosphere how should it be different quite a wrestling show this program represents other genres such as thriller adventure crime drama and of course action amazing what the former became known in the wwe built big dick johnson with the help of el rey networks two years ago i discovered this show on a website and looked at the then four episodes old series and was immediately excited since then i was a fan and hoped her would continue and now there are already seasons of her in addition the series should be seen in germany at any paytv transmitter at the end of this year with original comment lucha underground started a little bumpy at the end of and there were fears that one could not even turn the season to finish in the meantime a fan base has built itself which is even represented on imdb lucha underground has a score of  at voters and is one of the best rated broadcasts on this site of course right conclusion the focus always remains on the wrestling but not only fans of this sport in front of the tv or the computer for those who do not have the el rey network lure but also liked those who appreciate something action with drama to know if something needs to be seen then the lucha underground is in the us lucha underground has a release from so probably released from the fsk from,284
2016-10-27,10.0,"""I Kuke Wrestling now have been a far-over 2, 5 decades and was always fan of the WWE in the strife against the WCW was the only good that the WCW had to offer Bill Gioldberg and a bishman the NWO & sting but what was bored!ECW Kahm with your individuality with a far nciht to these Hammer Storrys & Caracter Herran! Later, raw simply nciht the right Klik point & also TNA to Siner wedding had it too heavy with the WWE & your possibilities! But on a while there is a leach from theNothing and destroys everything! Lutch Underground is a Soo Genial Principle in which in my opinion the future is the future! The WWE would have gotten 10 points 10 years ago also 10 points Today, only 8 ABRER Lutch Underground would have earned 100 points! """,Mark,i kuke wrestling now have been a farover  decades and was always fan of the wwe in the strife against the wcw was the only good that the wcw had to offer bill gioldberg and a bishman the nwo sting but what was boredecw kahm with your individuality with a far nciht to these hammer storrys caracter herran later raw simply nciht the right klik point also tna to siner wedding had it too heavy with the wwe your possibilities but on a while there is a leach from thenothing and destroys everything lutch underground is a soo genial principle in which in my opinion the future is the future the wwe would have gotten points years ago also points today only abrer lutch underground would have earned points,129
2016-10-20,4.0,"""Honestly, more than"" sufficient ""is not. I think the matches very okay, but it was already. The Lucha Style is very monotonous, I understand it ... but I just can not understand the hype. TheRetired film scenes are very amateurish ... and the wrestling comes over, as if it were a bit of page temps which belongs to the films. Wrestling must look for me like sport ... Not like a movie. So I can only give 4 points and finallyI give me for the storylines, everything else just does not appeal to me. """,Not a Mark,honestly more than sufficient is not i think the matches very okay but it was already the lucha style is very monotonous i understand it but i just can not understand the hype theretired film scenes are very amateurish and the wrestling comes over as if it were a bit of page temps which belongs to the films wrestling must look for me like sport not like a movie so i can only give points and finallyi give me for the storylines everything else just does not appeal to me,90
2016-09-18,10.0," ""Lucha Underground is the best promotion right now. Great stories with amazing production, awesome wrestlers playing enthralling characters, and in ring action that gets you on your feet from bell to bell.""",Mark,lucha underground is the best promotion right now great stories with amazing production awesome wrestlers playing enthralling characters and in ring action that gets you on your feet from bell to bell,32
2016-09-17,7.0," ""Lucha consists great wrestling, no doubt it. There are some feuds that impressed me, there is no doubt about it either. But there is just no feeling of it being a wrestling show at all. There are mostly cruserweights acting like it is a mexican soap opera criminal show, with wrestling being the 10% of the show. As much as the stories are intense, it just doesnt feel like wrestling. And Season 1 was much much better, they need to improve as soon as they can before becoming irrelevant again.""",Mark,lucha consists great wrestling no doubt it there are some feuds that impressed me there is no doubt about it either but there is just no feeling of it being a wrestling show at all there are mostly cruserweights acting like it is a mexican soap opera criminal show with wrestling being the of the show as much as the stories are intense it just doesnt feel like wrestling and season was much much better they need to improve as soon as they can before becoming irrelevant again,88
2016-09-08,7.0," ""Never been able to get 100% into Lucha Underground, just yet. I do find the film aspect of it a little OTT, but I get that is what Lucha Libre is all about. There has been some very good matches, such as the No Consequences match from season 1, but there has also been some very questionable and average ones.""",Mark,never been able to get into lucha underground just yet i do find the film aspect of it a little ott but i get that is what lucha libre is all about there has been some very good matches such as the no consequences match from season but there has also been some very questionable and average ones,58
2016-09-05,6.0," ""Lucha Underground is definitely a unique product but I'm just not sure how much I can call it professional wrestling, which is not saying that's good or bad. I guess it's a mix of a telenovela with some Lucha Libre in the mix and I'm not a big fan of telenovelas, but still at times it can a lot of fun to watch here and there.""",Not a Mark,lucha underground is definitely a unique product but im just not sure how much i can call it professional wrestling which is not saying thats good or bad i guess its a mix of a telenovela with some lucha libre in the mix and im not a big fan of telenovelas but still at times it can a lot of fun to watch here and there,66
2016-08-12,10.0,"""At the moment the best thing to offer Wrestling has Top Wrestler's good stories in the fight The whole"" temple ""uses. Titles are Top Trio Championship Mega Well missing the day Title does not have ideas Lucha U A lot of looking forward to the 3th season! Hopethat you make a co surgery event with AAA or similar Mex leagues too Nice """,Mark,at the moment the best thing to offer wrestling has top wrestlers good stories in the fight the whole temple uses titles are top trio championship mega well missing the day title does not have ideas lucha u a lot of looking forward to the season hopethat you make a co surgery event with aaa or similar mex leagues too nice,61
2016-08-09,4.0,"""Somehow I'm not really warm with Lucha Underground. I do not know exactly what it's ... you really have good talents, but I'm not the friend of too extreme wrestling (CZZ or the like) and supernatural for me nothing in mindWrestling to search (presentation of Cage). The bird has been shot down for me with one of the last scenes in Ultima Lucha Dos in which Dario Cueto has killed a human storyline .... I my WTF?! That's why 4 points can be easyDo not convince! """,Not a Mark,somehow im not really warm with lucha underground i do not know exactly what its you really have good talents but im not the friend of too extreme wrestling czz or the like and supernatural for me nothing in mindwrestling to search presentation of cage the bird has been shot down for me with one of the last scenes in ultima lucha dos in which dario cueto has killed a human storyline i my wtf thats why points can be easydo not convince,83
2016-07-08,9.0," ""The best hour of television throughout its first season of '15, and although the second season has been less vital/fresh it's still consistently the best hour of televised wrestling in North America. Purists and deniers need to transcend their antiquated and myopic thinking and understand this presentation of professional wrestling as comic book heroes and villains is the most innovative platform wrestling has had in a long, long time. It's the fault of the creators/owners that they have failed to capitalize on the heat of their product by making money via merchandise and other mediums. A 9. 5""",Mark,the best hour of television throughout its first season of and although the second season has been less vitalfresh its still consistently the best hour of televised wrestling in north america purists and deniers need to transcend their antiquated and myopic thinking and understand this presentation of professional wrestling as comic book heroes and villains is the most innovative platform wrestling has had in a long long time its the fault of the creatorsowners that they have failed to capitalize on the heat of their product by making money via merchandise and other mediums a,95
2016-07-04,10.0,"""Lucha Underground is one of the best promotions for me that there is. She has so much innovation that it has to be a need to chew it down."" I am always fun for me. """,Mark,lucha underground is one of the best promotions for me that there is she has so much innovation that it has to be a need to chew it down i am always fun for me,35
2016-07-03,5.0," ""In all honesty the matches that the workers do are just spot fest or high flying, but the real major problem that I have is making it seem like a drama soap opera show! Some of the promos are not even enjoyable, however Dario Cueto is the only enjoyable actor on the show sadly! The matches are mostly spot fest and highflying wrestling!""",Not a Mark,in all honesty the matches that the workers do are just spot fest or high flying but the real major problem that i have is making it seem like a drama soap opera show some of the promos are not even enjoyable however dario cueto is the only enjoyable actor on the show sadly the matches are mostly spot fest and highflying wrestling,63
2016-06-27,10.0," ""Lucha Underground is ingenious! This company has amazing production values and all the backstage story telling becomes amazing in season 2 when iy starts to actually affect what goes on in the ring. They have so many great wrestlers that are being given exposure thanks to LU and everything is just done amazingly.""",Mark,lucha underground is ingenious this company has amazing production values and all the backstage story telling becomes amazing in season when iy starts to actually affect what goes on in the ring they have so many great wrestlers that are being given exposure thanks to lu and everything is just done amazingly,52
2016-05-28,6.0," ""I personally love Lucha Underground. but my one huge issue is that they've made almost completely unwatchable in Canada. theres still some sites that I can watch season 2 on without el rey shutting them down. but season 1 is damn near impossible. very strange decision to make unavailable since they want and need more viewers...""",Not a Mark,i personally love lucha underground but my one huge issue is that theyve made almost completely unwatchable in canada theres still some sites that i can watch season on without el rey shutting them down but season is damn near impossible very strange decision to make unavailable since they want and need more viewers,54
2016-05-26,10.0," ""Greatest wrestling program on national tv. No other promotion has this presentation which allows Lucha Underground to stand out... new edit 5/25/16: damn this is getting interesting""",Mark,greatest wrestling program on national tv no other promotion has this presentation which allows lucha underground to stand out new edit damn this is getting interesting,26
2016-05-15,10.0,"""Lucha Underground is the best indie product, which you can look at. Lucha Action is always cool, great actions and constant face / heel turns make it very exciting.""",Mark,lucha underground is the best indie product which you can look at lucha action is always cool great actions and constant face heel turns make it very exciting,28
2016-05-04,10.0," ""Their presentation is truly unique, and I love how they actually work to give all their characters depth. This show is so much fun to watch too, even including all of the sometimes corny backstage segments. But the storylines are intriguing, and the overall wrestling quality is top notch. I just starting watching in Season 2 and I'm loving it.""",Mark,their presentation is truly unique and i love how they actually work to give all their characters depth this show is so much fun to watch too even including all of the sometimes corny backstage segments but the storylines are intriguing and the overall wrestling quality is top notch i just starting watching in season and im loving it,59
2016-05-04,0.0," ""This show is overhyped and not much fun. The backstage cutscenes are early PlayStation 1 quality, most of the matches are short and boring, and there's lots of plotholes people ignore because they're so desperate to call something great when it simply is not. The hype needs to be tapered down a lot. I know it's more a ""real TV show"" than a wrestling show, but I'd feel a lot more enthused if it was really good when compared to the best shows on TV instead of regular promotions. Most of the time it's mediocre and when it's bad other folks refuse to see it that way. Maybe they'll do better next season.""",Not a Mark,this show is overhyped and not much fun the backstage cutscenes are early playstation quality most of the matches are short and boring and theres lots of plotholes people ignore because theyre so desperate to call something great when it simply is not the hype needs to be tapered down a lot i know its more a real tv show than a wrestling show but id feel a lot more enthused if it was really good when compared to the best shows on tv instead of regular promotions most of the time its mediocre and when its bad other folks refuse to see it that way maybe theyll do better next season,112
2016-04-30,10.0,"""Of course, it's not all of gold, which shines here, but it shines a lot. The singleplayers are unique and offer a lot of funny (the Unliky Team Angelico / Ivelisse / Son of Havoc is ultra-rich) to epic (the scene with BaelThe scene, where Dario Cueto tells about his childhood, the vampiro sequences, the COP sequences with Castro / Ryan and freaking Lorenzo lamas). There is an extreme amount of bombastic in ring action, which is exactly my taste.Some things like the permanently prominent sexy star or the general main story of the show around the Aztec tribes with a time traveling aero star (in principle, the story is quite nice, but is too rarely continued and ""explained"" to really interestingI do not necessarily need, but the positive things are good again. Full score for an entertaining wrestling show! """,Mark,of course its not all of gold which shines here but it shines a lot the singleplayers are unique and offer a lot of funny the unliky team angelico ivelisse son of havoc is ultrarich to epic the scene with baelthe scene where dario cueto tells about his childhood the vampiro sequences the cop sequences with castro ryan and freaking lorenzo lamas there is an extreme amount of bombastic in ring action which is exactly my tastesome things like the permanently prominent sexy star or the general main story of the show around the aztec tribes with a time traveling aero star in principle the story is quite nice but is too rarely continued and explained to really interestingi do not necessarily need but the positive things are good again full score for an entertaining wrestling show,137
2016-04-26,10.0," ""Best wrestlng show right now better than wwe no matter hells or faces the crowd is always on fire.      Better than WWE.""",Mark,best wrestlng show right now better than wwe no matter hells or faces the crowd is always on fire better than wwe,22
2016-04-18,10.0," ""Stupendous promotion on the cutting edge of production and storytelling in wrestling, featuring some of the most exciting and innovative matches going today. It seems they are not the cup of tea for a few fans but these seem to be the overwhelming majority. On the whole I don't think there is a better wrestling program on TV anywhere in the world right now, this is wave of the future stuff. Fantastic!""",Mark,stupendous promotion on the cutting edge of production and storytelling in wrestling featuring some of the most exciting and innovative matches going today it seems they are not the cup of tea for a few fans but these seem to be the overwhelming majority on the whole i dont think there is a better wrestling program on tv anywhere in the world right now this is wave of the future stuff fantastic,72
2016-03-25,10.0," ""The best wrestling show going today (followed by NXT a close second and RoH third). So many underrated talents like Prince Puma, Fenix, Pentagon, Aerostar, Drago, Jack Evans, Ivelisse, Angelico and Son of Havoc. (aka M Dogg 20), who are all great.  They have intriguing storylines and promos and amazing matches every week.""",Mark,the best wrestling show going today followed by nxt a close second and roh third so many underrated talents like prince puma fenix pentagon aerostar drago jack evans ivelisse angelico and son of havoc aka m dogg who are all great they have intriguing storylines and promos and amazing matches every week,52
2016-03-24,9.0,"""It's just the perfect mix of super wrestling and an exciting series! With many stark workers and with horny storylines.""",Mark,its just the perfect mix of super wrestling and an exciting series with many stark workers and with horny storylines,20
2016-03-17,9.0,"""Lucha Underground is a great alternative to the established wrestling leagues. The approach is fresh, revolutionary and incredibly well produced. Of course, the concept deviates strongly from what the wrestling fan is used by the big and small leagues, but accurateThis courage to try something new is now missing the big competitor, which is known to look at the ratings of the TV shows. I find the matches entertaining, the stories absolutely okay and the production of the promos very well, all in allSuccessful product. """,Mark,lucha underground is a great alternative to the established wrestling leagues the approach is fresh revolutionary and incredibly well produced of course the concept deviates strongly from what the wrestling fan is used by the big and small leagues but accuratethis courage to try something new is now missing the big competitor which is known to look at the ratings of the tv shows i find the matches entertaining the stories absolutely okay and the production of the promos very well all in allsuccessful product,85
2016-03-08,5.0," ""This show in my opinion has lost its entertainment factor, so far in Season 2 they seem to be concentrating on production and backstage segments rather than the Wrestling itself, which in Season One was fantastic. This is turning more into a movie production rather than a Wrestling promotion, the same characters remain like Pentagon J. R, Prince Puma, Fenix & Muertes which keep the show alive; however as for the other characters there is really no need to care about them.   At this moment in time I feel that Season One may of been a flash in the pan, right now Lucha Underground is bang average.""",Not a Mark,this show in my opinion has lost its entertainment factor so far in season they seem to be concentrating on production and backstage segments rather than the wrestling itself which in season one was fantastic this is turning more into a movie production rather than a wrestling promotion the same characters remain like pentagon j r prince puma fenix muertes which keep the show alive however as for the other characters there is really no need to care about them  at this moment in time i feel that season one may of been a flash in the pan right now lucha underground is bang average,105
2016-03-05,4.0,"""In the beginning really well, something new. But now it's just as if a spot is glued to Spot, what it does not really worthwhile for me makes it look. Nevertheless, the wrestlers and on-air people are really great class, theProduct is currently not convincing me just as it did at the beginning. """,Not a Mark,in the beginning really well something new but now its just as if a spot is glued to spot what it does not really worthwhile for me makes it look nevertheless the wrestlers and onair people are really great class theproduct is currently not convincing me just as it did at the beginning,53
2016-03-04,4.0," ""Weeeeeeelll, it's very entertaining and fun, but it's not like the real lucha libre aaaand is good entertainment, but i think it's not a good wrestling (except for Pentagon, Puma, Fenix and Vampiro matches)""",Not a Mark,weeeeeeelll its very entertaining and fun but its not like the real lucha libre aaaand is good entertainment but i think its not a good wrestling except for pentagon puma fenix and vampiro matches,34
2016-03-03,4.0," ""I have to say that the production of this show is rather impressive. And in my opinion that is the only positive trait about Lucha UG. I think that this show is severely overrated, I mean the wrestling can be good at times, but the sorylines are just absurd, and on top of that they are running house shows and giving away tickets for free, and people call it ""the best company in the world"" smh.""",Not a Mark,i have to say that the production of this show is rather impressive and in my opinion that is the only positive trait about lucha ug i think that this show is severely overrated i mean the wrestling can be good at times but the sorylines are just absurd and on top of that they are running house shows and giving away tickets for free and people call it the best company in the world smh,76
2016-02-19,9.0,"""The first season did it to me and now I follow the second season every week. I like this TV series look that you use. Always remind me of breaking bath ^^ Wrestler like Prince Puma, Pentagon Jr., Johnny Mundoetc. then round off the whole thing perfectly, so I am very entertaining at Lucha Underground. But there is still a bit of air upstairs. Therefore, ""only"" only ""9 points.""",Mark,the first season did it to me and now i follow the second season every week i like this tv series look that you use always remind me of breaking bath wrestler like prince puma pentagon jr johnny mundoetc then round off the whole thing perfectly so i am very entertaining at lucha underground but there is still a bit of air upstairs therefore only only points,67
