date,rating,comment_,mark?,comment_clean,total_words
2018-05-21,5.0," ""If you were to ask me to rating Ring of Honor a decade role, it would be a 10. Great booking, great matches, great characters, it was a gateway to loads of different wrestlers like guys for DG/NOAH/CZW etc. But not, it's a shell of it's self. The booking is really poor all round, the matches are sub-par, all the great talents are either part time or gone now. Ring of Honor is basically Bullet Club Promotions right now. They are the only stars and they take up most of the storylines. Guys like Gresham, Lee, Dijak all were forgotten about and weren't and still aren't being used well. Hell, unless the ROH Champ is either apart of BC or feuding with a member, they are playing second fiddle and aren't the focus point of the show. It's really poor and rough to watch. Great history but poor now.""",Not a Mark,if you were to ask me to rating ring of honor a decade role it would be a great booking great matches great characters it was a gateway to loads of different wrestlers like guys for dgnoahczw etc but not its a shell of its self the booking is really poor all round the matches are subpar all the great talents are either part time or gone now ring of honor is basically bullet club promotions right now they are the only stars and they take up most of the storylines guys like gresham lee dijak all were forgotten about and werent and still arent being used well hell unless the roh champ is either apart of bc or feuding with a member they are playing second fiddle and arent the focus point of the show its really poor and rough to watch great history but poor now,148
2018-05-17,7.0," ""ROH once was the best promotion in north America in mid 2000s. They put so many classic battles with numerous stars like Joe, Strong, Punk, Bryan, Mcguinness, Aries, Briscoes, etc. But then the 2010s witnessed the their downfall. So many stars left for WWE which made a big hole for the company. Furthermore, the inconsistent booking didn't help much, either. Right now they still fail to make a consistent main event star to carry the promotion. If it hadn't been for the relationship with NJPW, i wouldn't have imagined what would happen to them. So, their heydays were far behind and now they are only the shadow of themselves. But hey, i am not saying i totally hate them because this company still put on a lot of good/very good shows in the last few years.""",Mark,roh once was the best promotion in north america in mid they put so many classic battles with numerous stars like joe strong punk bryan mcguinness aries briscoes etc but then the witnessed the their downfall so many stars left for wwe which made a big hole for the company furthermore the inconsistent booking didnt help much either right now they still fail to make a consistent main event star to carry the promotion if it hadnt been for the relationship with njpw i wouldnt have imagined what would happen to them so their heydays were far behind and now they are only the shadow of themselves but hey i am not saying i totally hate them because this company still put on a lot of goodvery good shows in the last few years,134
2018-04-02,9.0,"""I know many always say how great Ring of Honor was and how crass it has fallen but I have to be honest: In my eyes, Raw is also in 2018 the best TV promotion that there is no promotional The Weeklys as with raw: they are not too long with about 50 minutes too long, they offer a good quality for TV matches and there are almost never squashes. But you have a few matches but this on a good level. In addition, you have Even more and more promos and segments that continue to guide storylines. I find the raw independent and mainstreamwrestling well anyway. Crowd, halls and the whole tramerum has more indyfeeling but still one is very storytelling. Above all, I like the density of this: there is Almost no match just so and without history. In addition, raw is one of the best promotions in terms of junior promotion (see Top Prospect Tournament or Future of Honor) and even in women's division Be Get up with Women of Honor and the new title. All this is located on a very good level between 9 and 10. The wrestling one must say: Yes it is already true that there is there the better wrestling, but that's why raw is far from badly on the contrary: the PPVs convince me Actually, always above all by their constancy. There is rarely an absolute topmatch but it is at really consistent good level with indy sizes such as the Bucks, Scurill, Cody, Daniels or emerging people like Flip Gordon, Punishment Martinez or Jay White. That's why I would give 8 points for this. Overall, I hold 9/10 for justified. Raw always maintains me well and is still a unique product in 2018. """,Mark,i know many always say how great ring of honor was and how crass it has fallen but i have to be honest in my eyes raw is also in the best tv promotion that there is no promotional the weeklys as with raw they are not too long with about minutes too long they offer a good quality for tv matches and there are almost never squashes but you have a few matches but this on a good level in addition you have even more and more promos and segments that continue to guide storylines i find the raw independent and mainstreamwrestling well anyway crowd halls and the whole tramerum has more indyfeeling but still one is very storytelling above all i like the density of this there is almost no match just so and without history in addition raw is one of the best promotions in terms of junior promotion see top prospect tournament or future of honor and even in womens division be get up with women of honor and the new title all this is located on a very good level between and the wrestling one must say yes it is already true that there is there the better wrestling but thats why raw is far from badly on the contrary the ppvs convince me actually always above all by their constancy there is rarely an absolute topmatch but it is at really consistent good level with indy sizes such as the bucks scurill cody daniels or emerging people like flip gordon punishment martinez or jay white thats why i would give points for this overall i hold for justified raw always maintains me well and is still a unique product in,286
2017-09-13,5.0,"""I would have had to evaluate raw a few years ago, it would probably have given 8-10 points. Because at this time you were almost wrestling perfection. You had a great squad that was constantly causing great matches that brought the fans to cook the fans , The mood was accordingly crazy in the positive sense. Raw has not only produced its own stars as the Briscoe brothers, but given small crude diamonds their fines (Adam Cole, CM punk). Raw was a separate world and over the years a secret tip under the Spectators. But it has been missed to develop / grow. Because unfortunately raw never came about the status of an independent promotion. I do not say that because I can not do anything with raw, but because the facts prove. Up to individual PPV -Matches, the league does not offer anything special. All unique selling features have been lost. Added to this is that you have been significantly overtaken by other leagues / shows (NXT, LU, GFW). From a shiny star packed to insignificant dust. Pity raw! """,Not a Mark,i would have had to evaluate raw a few years ago it would probably have given points because at this time you were almost wrestling perfection you had a great squad that was constantly causing great matches that brought the fans to cook the fans the mood was accordingly crazy in the positive sense raw has not only produced its own stars as the briscoe brothers but given small crude diamonds their fines adam cole cm punk raw was a separate world and over the years a secret tip under the spectators but it has been missed to develop grow because unfortunately raw never came about the status of an independent promotion i do not say that because i can not do anything with raw but because the facts prove up to individual ppv matches the league does not offer anything special all unique selling features have been lost added to this is that you have been significantly overtaken by other leagues shows nxt lu gfw from a shiny star packed to insignificant dust pity raw,176
2017-08-21,,"""I keep reading that ROH ""Used to be""... Well, as a somewhat new viewer, I can't judge it's past, only what I've seen, and I'm more impressed by the fact that they have had talent do better once they leave. I honestly think WWE is using ROH as a feeder system the way they used ECW in the 90's. Just this past weekend, Adam Cole, Bobby Fish & Kyle O'Reilly all debuted in NXT and appear to be better booked than during the time I watched ROH. I read that Dijak, Lio Rush and others are on the way. The only thing that keeps me watching ROH is to see what talent comes in, only to leave for greener pastures.""",,i keep reading that roh used to be well as a somewhat new viewer i cant judge its past only what ive seen and im more impressed by the fact that they have had talent do better once they leave i honestly think wwe is using roh as a feeder system the way they used ecw in the just this past weekend adam cole bobby fish kyle oreilly all debuted in nxt and appear to be better booked than during the time i watched roh i read that dijak lio rush and others are on the way the only thing that keeps me watching roh is to see what talent comes in only to leave for greener pastures,118
2017-03-06,7.0,"""Raw is fun to look. Especially in the middle 00's you have seen a lot of very ingenious matches here, there is currently the one, but no longer in this extinction. The Weekly's are actually pretty much forgetting, but thePPV events a little more particularly. Unfortunately, in the Undercard's sometimes quite trash a la rebellion. Otherwise, raw is not in my personal top 5, but still a very solid promotion, rounded up to 7 meters. """,Mark,raw is fun to look especially in the middle you have seen a lot of very ingenious matches here there is currently the one but no longer in this extinction the weeklys are actually pretty much forgetting but theppv events a little more particularly unfortunately in the undercards sometimes quite trash a la rebellion otherwise raw is not in my personal top but still a very solid promotion rounded up to meters,72
2017-09-05,4.0," ""What the hell happened to ROH? Not too long ago they had some of the top talent in the world in Danielson, Morishima, Nigel, Hero etc. Even as recently as 2016 they had guys like Michael Elgin, ACH, Lio Rush, Donavan Dijak, KEITH FUCKING LEE, and many more. All those guys I just mentioned from 2016? All gone and are doing so much better for themselves. ROH has become what many complain about TNA being accept the in-ring product is actually decent. Driving away top prospects/talent, being on a terrible network, booking problems all around, and worst of all is them never trying to take a chance on something new. ROH is never gonna get back all the fans of old if they don't do something to make it watchable aside from below average ppv's. I still like ROH but it hurts seeing the product become a shell of its former self when they have guys like Jay Lethal, The Young Bucks, The Briscoes, and my ROH mvp since signing and becoming TV champ, Marty Scrull.""",Not a Mark,what the hell happened to roh not too long ago they had some of the top talent in the world in danielson morishima nigel hero etc even as recently as they had guys like michael elgin ach lio rush donavan dijak keith fucking lee and many more all those guys i just mentioned from all gone and are doing so much better for themselves roh has become what many complain about tna being accept the inring product is actually decent driving away top prospectstalent being on a terrible network booking problems all around and worst of all is them never trying to take a chance on something new roh is never gonna get back all the fans of old if they dont do something to make it watchable aside from below average ppvs i still like roh but it hurts seeing the product become a shell of its former self when they have guys like jay lethal the young bucks the briscoes and my roh mvp since signing and becoming tv champ marty scrull,174
2017-07-05,9.0," ""This was the best wrestling promotion in the world upto 2012 then it started to decline in quality as their main stars like Styles, Punk, Austin Aries, Bryan Danielson, Kenta, Takeshi Morishima, Nigel Mcgunnies, Samoe Joe and others left the promotion or retired. But today it sucks, the quality of matches have been degraded completely and the overrated wrestlers like Cole, Lethal, Cody, Kazarian suck ass. 9 points only for this promotion's past""",Mark,this was the best wrestling promotion in the world upto then it started to decline in quality as their main stars like styles punk austin aries bryan danielson kenta takeshi morishima nigel mcgunnies samoe joe and others left the promotion or retired but today it sucks the quality of matches have been degraded completely and the overrated wrestlers like cole lethal cody kazarian suck ass points only for this promotions past,71
2017-04-13,1.0," ""All the terrible high-flyer cancer of the wrestling world debuted here and made their way into the WWE. This federation is filled with spot monkeys that don't belong in wrestling and it has become the ""standard"" of today's wrestling. All the performance should have ""great"" matches without any personalities and it's still the 3rd fiddle to both WWE and TNA. I heard that it's dying and WWE might be buying them off. Thank God and good riddance.""",Not a Mark,all the terrible highflyer cancer of the wrestling world debuted here and made their way into the wwe this federation is filled with spot monkeys that dont belong in wrestling and it has become the standard of todays wrestling all the performance should have great matches without any personalities and its still the fiddle to both wwe and tna i heard that its dying and wwe might be buying them off thank god and good riddance,76
2017-08-04,8.0," ""I've been watching ROH since the October of 2016 so I'm not a long time watcher of this company but I can say that I'm already a huge fan of this promotion. I think they produce awesome wrestling and they have one of the best rosters in the world. Tag Team Division is cared and awesome. Their PPVs are good. One of the best wrestling promotions in North America and the World. They grew so many talents and they fed them to WWE(lol). One of the Underrated Companies/Promotions in North America today.""",Mark,ive been watching roh since the october of so im not a long time watcher of this company but i can say that im already a huge fan of this promotion i think they produce awesome wrestling and they have one of the best rosters in the world tag team division is cared and awesome their ppvs are good one of the best wrestling promotions in north america and the world they grew so many talents and they fed them to wwelol one of the underrated companiespromotions in north america today,91
2017-02-28,8.0," ""ROH is my favourite promotion in the US but I think sth is missing. The good old days with Joe, Danielson, Black, Wolves, Briscoes in their prime, Morishima, McGuinness, Castagnolli, Hero, Steen, Generico etc. Right now they have great talent but they don't use it properly. I hope it finds its glory back. I'm gonna give it an 8 because of the 2002-2012 period.""",Mark,roh is my favourite promotion in the us but i think sth is missing the good old days with joe danielson black wolves briscoes in their prime morishima mcguinness castagnolli hero steen generico etc right now they have great talent but they dont use it properly i hope it finds its glory back im gonna give it an because of the period,62
2017-02-24,3.0," ""ROH in early years was probably the best company of Professional Wrestling in USA. But now Is one of the worst, Silas Young vs. Bull Dempsey is one of the worst matches this year. Delirious booking sucks so badly; lose O'Reilly, ACH, Elgin, Veda Scott, Roderick Strong, Moose, Keith Lee, Dijak In a short time and can not replace losses with talented wrestlers.""",Not a Mark,roh in early years was probably the best company of professional wrestling in usa but now is one of the worst silas young vs bull dempsey is one of the worst matches this year delirious booking sucks so badly lose oreilly ach elgin veda scott roderick strong moose keith lee dijak in a short time and can not replace losses with talented wrestlers,63
2017-07-02,8.0," ""ROH used to be incredible, I love early 00's ROH, these days they still put on good shows... but there's just something missing, I can't quite put my finger on it.""",Mark,roh used to be incredible i love early roh these days they still put on good shows but theres just something missing i cant quite put my finger on it,30
2017-02-01,8.0,"""Here, similar to Lucha Underground, I have to revise my original 10-rating. I had a lot of fun in the past. Just as people like Punk, Joe, Danielson or Nigel were there, but unfortunately these sparkling times are unfortunatelyfor a long time. Raw is just no longer raw. Unfortunately, many storylines are totally uninteresting and the booking often questionable. In the world title race you do everything right, but the Midcard is something of irrelevant. TheTag Title Matches always consist of the same teams and spot festivals and the TV Title is prestigelos although I like Bobby Fish, Marty Scurll, Osprey, etc. I will not be able to downgrade raw because the last 2 years were weak because I was weakYears ago so much fun with things generico / Steen and Bryan / McGuiness had. Downgrade from 10 to 8. """,Mark,here similar to lucha underground i have to revise my original i had a lot of fun in the past just as people like punk joe danielson or nigel were there but unfortunately these sparkling times are unfortunatelyfor a long time raw is just no longer raw unfortunately many storylines are totally uninteresting and the booking often questionable in the world title race you do everything right but the midcard is something of irrelevant thetag title matches always consist of the same teams and spot festivals and the tv title is prestigelos although i like bobby fish marty scurll osprey etc i will not be able to downgrade raw because the last years were weak because i was weakyears ago so much fun with things generico steen and bryan mcguiness had downgrade from to,134
2016-12-15,10.0," ""Hands down the very best wrestling promotion in the United States. Doesnt spend time on terrible story lines directed at 10 year olds like the WWE and also features a much better paced style of matches unlike the tired old WWE matches we see every week on Raw and Smackdown. You wont be seeing James Ellsworth or The Boogeyman here and thank God for that.""",Mark,hands down the very best wrestling promotion in the united states doesnt spend time on terrible story lines directed at year olds like the wwe and also features a much better paced style of matches unlike the tired old wwe matches we see every week on raw and smackdown you wont be seeing james ellsworth or the boogeyman here and thank god for that,64
2016-03-12,6.0,"""Unfortunately, for me, not more than 6 points for me. Both the inring product, as well as the storylines, I do not really like the Company so really. In many matters they have decreased. The golden generation is just over. The indy area If there is a lack of Starpower after establishing names, such as Steen, Generico, Tyler Black or Claudio Castagnoli to WWE, and that's what the Company hurts very. Funny only that other leagues like Pwg continue to create great shows, only for raw Somehow, the air is out. Sure, there are also great talents in the Indys, but raw sets the talents that you have MMN not properly. And even if the commitment of Marty Scurill has helped the Company, I am very skeptical, what brings the future of raw. I do not think that raw will be as great again as in 2005, but at the moment you are not even in the top 10 of my favorite crompanys and even though they have a lot of talent in the rust Inring product is not the company not bad (not as good as earlier), but they also deliver good matches regularly, only with the shows I am unfortunately sometimes really fell asleep and the storylines are no comparison more too soon. I hope so raw starts and gets better again, but at the moment really are not more than 6 points ... (as of 24. 08. 16) """,Not a Mark,unfortunately for me not more than points for me both the inring product as well as the storylines i do not really like the company so really in many matters they have decreased the golden generation is just over the indy area if there is a lack of starpower after establishing names such as steen generico tyler black or claudio castagnoli to wwe and thats what the company hurts very funny only that other leagues like pwg continue to create great shows only for raw somehow the air is out sure there are also great talents in the indys but raw sets the talents that you have mmn not properly and even if the commitment of marty scurill has helped the company i am very skeptical what brings the future of raw i do not think that raw will be as great again as in but at the moment you are not even in the top of my favorite crompanys and even though they have a lot of talent in the rust inring product is not the company not bad not as good as earlier but they also deliver good matches regularly only with the shows i am unfortunately sometimes really fell asleep and the storylines are no comparison more too soon i hope so raw starts and gets better again but at the moment really are not more than points as of,233
2016-10-20,8.0,"""A really good wrestling league, unfortunately, the very big times are over, yet it is worthwhile to look in! Match quality is always 1a and with 45min broadcasting time it is not too long and not too short.""",Mark,a really good wrestling league unfortunately the very big times are over yet it is worthwhile to look in match quality is always and with broadcasting time it is not too long and not too short,36
2016-11-10,8.0,"""The very great times of raw may be over now, as most actors from this time are now at the WWE, but Ring of Honor is a very good doctorate, which you can always look good and likes to look at anytime. What's the best wrestlingwas the planet (is it still virtually today with the raw actors in the WWE), today is only the fourth best (according to WWE, NJPW and Lucha Underground), but even that is considerable. Due to the great past and the good presentation8 points - ""good"". """,Mark,the very great times of raw may be over now as most actors from this time are now at the wwe but ring of honor is a very good doctorate which you can always look good and likes to look at anytime whats the best wrestlingwas the planet is it still virtually today with the raw actors in the wwe today is only the fourth best according to wwe njpw and lucha underground but even that is considerable due to the great past and the good points good,88
2016-09-22,5.0,"""It hurts in the soul, to give this once so important and great American wrestling promotion only so little points, but in 2016 they do not earn anymore. I would even claim that they are stuck in a true crisis - their storylines,Her wrestlers, their events, and also this typical crude style, have completely lost their value, especially after NXT has gained popularity. The promotion is missing change and on fresh, new talents. However, I also see it black, as mostBoy talents commit to the WWE or NJPW - you can only hope that Ring of Honor recover from their stagnation and a little new car. """,Not a Mark,it hurts in the soul to give this once so important and great american wrestling promotion only so little points but in they do not earn anymore i would even claim that they are stuck in a true crisis their storylinesher wrestlers their events and also this typical crude style have completely lost their value especially after nxt has gained popularity the promotion is missing change and on fresh new talents however i also see it black as mostboy talents commit to the wwe or njpw you can only hope that ring of honor recover from their stagnation and a little new car,103
2016-11-09,6.0,"""Raw has been nothing special for a long time. The top times are already over for a long time, the talent is now also flutes, because it is either at WWE or NJPW as a permanent staff. The last big matches, for which the promotion was bereably, are now also removedfor years. There are only solid wrestling food. In addition, WWE has managed to create a professional raw copy with NXT now, which actually makes raw almost superfluous. """,Not a Mark,raw has been nothing special for a long time the top times are already over for a long time the talent is now also flutes because it is either at wwe or njpw as a permanent staff the last big matches for which the promotion was bereably are now also removedfor years there are only solid wrestling food in addition wwe has managed to create a professional raw copy with nxt now which actually makes raw almost superfluous,78
2016-08-20,7.0,"""First of all, I love your hides of the individual but updates the time the stand 2005 is really blatant! To raw I have to say that I have followed in the early years only one or the other matches because TNA offered a much better Altrnatieve bot WWE UN The Tragoic End of Your Pleasure Current ECW B & WCW But TNA is just wanting the new WCW what just does not fit the WCW made many mistakes & tna repeats this. ECW always had constant performance (ECW would still exist if you would not give it to yours Thanks to WCW and also WWE!) And that's exactly how it has always been the same constant performance in the shows What you can not say of TNA AKA WCW can not say Raw Aka ECW therefore had much more potential permanently something to bring that at the TV / PC lures! Raw is not really strong No. 2 in my opinion, but what does not mean that you are bad Lutcha Underground is my personal No. 1 and WWE No 2 but raw And TNA are DeveneTEIV good loungers and just through the weak years of TNA from 2012, I smash more and more on raw and learned to appreciate this promotion! """,Mark,first of all i love your hides of the individual but updates the time the stand is really blatant to raw i have to say that i have followed in the early years only one or the other matches because tna offered a much better altrnatieve bot wwe un the tragoic end of your pleasure current ecw b wcw but tna is just wanting the new wcw what just does not fit the wcw made many mistakes tna repeats this ecw always had constant performance ecw would still exist if you would not give it to yours thanks to wcw and also wwe and thats exactly how it has always been the same constant performance in the shows what you can not say of tna aka wcw can not say raw aka ecw therefore had much more potential permanently something to bring that at the tv pc lures raw is not really strong no in my opinion but what does not mean that you are bad lutcha underground is my personal no and wwe no but raw and tna are deveneteiv good loungers and just through the weak years of tna from i smash more and more on raw and learned to appreciate this promotion,205
2016-08-15,9.0,"""Kobashi against Joe such and credible matches have made raw great indepentent is for me something else is one of the most successful lies in the world Super Wrestling""",Mark,kobashi against joe such and credible matches have made raw great indepentent is for me something else is one of the most successful lies in the world super wrestling,29
2016-08-08,7.0," ""Just when it looked like Ring of Honor was starting to fall off, things started to get better.  Mark Briscoe and Bobby Fish should make an interesting feud for the TV title, not to mention they may be giving the world title to Adam Cole soon- wise choice.  They need to start signing their biggest stars to exclusive contracts, because too many of them have left for bigger promotions!  This is the time where they need to focus on going mainstream.""",Mark,just when it looked like ring of honor was starting to fall off things started to get better mark briscoe and bobby fish should make an interesting feud for the tv title not to mention they may be giving the world title to adam cole soon wise choice they need to start signing their biggest stars to exclusive contracts because too many of them have left for bigger promotions this is the time where they need to focus on going mainstream,81
2016-06-08,6.0," ""A good place for future stars to hone their craft, but as a product I feel like it's incredibly overrated. The matches are simply there, there's no story or development to speak of most times. The matches themselves have no psychology to them, rather they devolve into a way for the wrestlers to show off moves without stopping. Their TV production looks like something out of the 90's and gets even worse the further back you go into their archives.""",Not a Mark,a good place for future stars to hone their craft but as a product i feel like its incredibly overrated the matches are simply there theres no story or development to speak of most times the matches themselves have no psychology to them rather they devolve into a way for the wrestlers to show off moves without stopping their tv production looks like something out of the and gets even worse the further back you go into their archives,79
2016-07-24,6.0," ""it is subjective when people say ROH is one of the greatest promotions!   Because the lack feuds heat, no stables, and many great wrestlers are jobbing too lethal!   the only young ones that are over are Dalton Castle, Adam Cole, Adam Page, and ACH!     But other than young talent!   They want to follow old guys vs new guys! Which gets pretty stale!   Kevin Kelly really bores me and try's to make jokes!   He's like the ROHs version of Michael Cole""",Not a Mark,it is subjective when people say roh is one of the greatest promotions  because the lack feuds heat no stables and many great wrestlers are jobbing too lethal  the only young ones that are over are dalton castle adam cole adam page and ach but other than young talent  they want to follow old guys vs new guys which gets pretty stale  kevin kelly really bores me and trys to make jokes  hes like the rohs version of michael cole,80
2016-06-07,7.0," ""Not the promotion it once was. ROH feuds are simply lacking in investment nowadays. Most of the matches are simply there, and no one really cares. You can't deny the talented roster, but the formula for an ROH match has really worn thin. A bunch of early stuff that doesn't matter into highspots that should be finishes into nearfalls into finishes. It gets boring quickly, and the crowd production doesn't help it either.""",Mark,not the promotion it once was roh feuds are simply lacking in investment nowadays most of the matches are simply there and no one really cares you cant deny the talented roster but the formula for an roh match has really worn thin a bunch of early stuff that doesnt matter into highspots that should be finishes into nearfalls into finishes it gets boring quickly and the crowd production doesnt help it either,73
2016-05-24,6.0,"""Raw had always been a heavy booth. The production and storytelling may today be worlds above the previous standard, but a certain trash factor has remained. The very small roster consists of good athletes that have much on it, but often too muchOverkill unwilling. However, I like the annual raw / NJPW shows. The Japanese equalize the pure raw style something and this way creates a really considerable Culture Clash. Most benefited from Michael Elgin, who is preparing for an excellent all-rounder. """,Not a Mark,raw had always been a heavy booth the production and storytelling may today be worlds above the previous standard but a certain trash factor has remained the very small roster consists of good athletes that have much on it but often too muchoverkill unwilling however i like the annual raw njpw shows the japanese equalize the pure raw style something and this way creates a really considerable culture clash most benefited from michael elgin who is preparing for an excellent allrounder,81
2016-05-17,6.0," ""The case when before it was actually better. Present Ring of Honor is not unique, but the name does not correspond to reality. And who would not say, but cooperation with NJPW clearly went for the benefit of promotional campaigns, as corny wrestlers do not work together. 2013-2016 - those years when I stopped noticing it decent matches. And if there is, it is not in such an amount as before. Promotion simply outlived its usefulness. He needs to go on his way. Now it is highly dependent on Japan, even though it brings them only in popularity, while the product is completely spoiled.""",Not a Mark,the case when before it was actually better present ring of honor is not unique but the name does not correspond to reality and who would not say but cooperation with njpw clearly went for the benefit of promotional campaigns as corny wrestlers do not work together  those years when i stopped noticing it decent matches and if there is it is not in such an amount as before promotion simply outlived its usefulness he needs to go on his way now it is highly dependent on japan even though it brings them only in popularity while the product is completely spoiled,102
2016-03-28,9.0,"""You're over the Indy Gym Wrestling long ago and has put a product on the legs what can be seen and has a self-organity. It is difficult to assert against NXT, because the WWE product is similar to raw, though family-friendly, Nevertheless, you have pretty much understood at Ring of Honor how to get out of the big Indy pool. Do not create many leagues. But find that the league has been stagnating at this level for several years now. You do not develop back, but it does not develop backnot. Nevertheless, a now great product. """,Mark,youre over the indy gym wrestling long ago and has put a product on the legs what can be seen and has a selforganity it is difficult to assert against nxt because the wwe product is similar to raw though familyfriendly nevertheless you have pretty much understood at ring of honor how to get out of the big indy pool do not create many leagues but find that the league has been stagnating at this level for several years now you do not develop back but it does not develop backnot nevertheless a now great product,96
2016-03-25,9.0," ""Ring of Honor always puts on great shows and I love how they are using wrestlers from New Japan Pro Wrestling now. However, I feel like they have lost a little with so many wrestlers leaving and in terms of weekly shows, I prefer NXT's weekly show and Lucha Underground slightly better than RoH.""",Mark,ring of honor always puts on great shows and i love how they are using wrestlers from new japan pro wrestling now however i feel like they have lost a little with so many wrestlers leaving and in terms of weekly shows i prefer nxts weekly show and lucha underground slightly better than roh,54
2016-01-24,10.0," ""This company is constantly produces amazing matches and knows how to manage their wrestlers. Jay Lethal and Adam Cole are on their way to be the new Generico/Steen or McGuinness/Danielson of their era.""",Mark,this company is constantly produces amazing matches and knows how to manage their wrestlers jay lethal and adam cole are on their way to be the new genericosteen or mcguinnessdanielson of their era,33
2016-01-16,10.0," ""I've been keeping up with ROH since 2011, and it has become one of my top 3 favorite promotions in the world. They have a good mix of pure wrestling but add great story lines that other companies don't do. IMO Ring of Honor id the #2 wrestling company in the states!""",Mark,ive been keeping up with roh since and it has become one of my top favorite promotions in the world they have a good mix of pure wrestling but add great story lines that other companies dont do imo ring of honor id the wrestling company in the states,49
2016-02-01,10.0,"""For me, the clear number one in Indiwrestling and not only in America. Each shows is a real highlight in my eyes, there are always really good matches shown and the wrestlers who participate in the top of the indistence.""",Mark,for me the clear number one in indiwrestling and not only in america each shows is a real highlight in my eyes there are always really good matches shown and the wrestlers who participate in the top of the indistence,40
2015-10-18,8.0,"""Raw used to be my absolute favorite. I do not even know how many times I have several events double and watched three times, just blatantly! The MMN best years has raw behind him, the promotion has been seen in another robe for a long time, and hasMeanwhile, much more new spectators are generated - and that carries the success of raw. The TV shows are entertaining, and the events are still selling themselves. But I have to confess that raw no longer picks me up like once in 2005. """,Mark,raw used to be my absolute favorite i do not even know how many times i have several events double and watched three times just blatantly the mmn best years has raw behind him the promotion has been seen in another robe for a long time and hasmeanwhile much more new spectators are generated and that carries the success of raw the tv shows are entertaining and the events are still selling themselves but i have to confess that raw no longer picks me up like once in,88
2015-11-10,9.0,"""Currently the best day Team Division in business. To do this great single matches and always a highlight or even several at the shows. Great promotion that's just fun and wrestling just let what it is and it's not ridiculous.""",Mark,currently the best day team division in business to do this great single matches and always a highlight or even several at the shows great promotion thats just fun and wrestling just let what it is and its not ridiculous,40
2015-12-09,9.0,"""You just have to pay this company. No matter what came, you have always remained true to yourself and gave the fans what they wanted: damn good per wrestling. Raw did that, what not only the mainstream leagues Several other promotions have failed: Raw has made Wrestling authentically look, sporty and yet entertaining. You have the path paved for TNA & NXT, which are not only used to raw's talents but also at the style (all ahead of TNA). Whether it's the Scandal around Rob Feinstein was or the rivalry with TNA: Raw remained professional and never read from rest. You have redefined Independent Wrestling and set new standards. However, the Company of the Sinclair Group has been no longer in my view Indy. One is an alternative. Although the TV show or the episodes often do not look too at the top (bad lighting) Nevertheless, nothing changes to the fact that raw one of the best comp Any is worldwide (still there is a point less). Now it seems like this league experience a deja vu experience because you have a competition with NXT, as you had with TNA at that time. Although NXT is a big bit heavier than Dixie Carter's Company but I'm sure that Raw also masters this hurdle. My support is definitely secured. In this sense: #watchrohr """,Mark,you just have to pay this company no matter what came you have always remained true to yourself and gave the fans what they wanted damn good per wrestling raw did that what not only the mainstream leagues several other promotions have failed raw has made wrestling authentically look sporty and yet entertaining you have the path paved for tna nxt which are not only used to raws talents but also at the style all ahead of tna whether its the scandal around rob feinstein was or the rivalry with tna raw remained professional and never read from rest you have redefined independent wrestling and set new standards however the company of the sinclair group has been no longer in my view indy one is an alternative although the tv show or the episodes often do not look too at the top bad lighting nevertheless nothing changes to the fact that raw one of the best comp any is worldwide still there is a point less now it seems like this league experience a deja vu experience because you have a competition with nxt as you had with tna at that time although nxt is a big bit heavier than dixie carters company but im sure that raw also masters this hurdle my support is definitely secured in this sense watchrohr,221
2015-08-16,9.0," ""ROH has well rounded cards that are entertaining from start to finish.  A ROH show can bring the excitement of an indie show like PWG but still has that old school traditional wrestling show feel.  They spend time developing rivalries and characters without taking away from the action inside the ring.  Overall Ring of Honor can appeal to just about any kind of wrestling fan.""",Mark,roh has well rounded cards that are entertaining from start to finish a roh show can bring the excitement of an indie show like pwg but still has that old school traditional wrestling show feel they spend time developing rivalries and characters without taking away from the action inside the ring overall ring of honor can appeal to just about any kind of wrestling fan,65
2015-05-08,10.0,"""Ah .... Ring of Honor just fun, you can see an event every week with at least 4 stars rating, and the booking I like it too. Of course you can not compare raw with earlier. To the punk, Joe, Danielson andMcGuiness Time is rank so quickly, it is simply entertaining and you can see some of the best meanpendent wrestler, and now you have the Briscoes firmly under contract, the best indy wrestler Adam Cole remains most attributed to raw and you regularly stayPerformers from the Young Bucks and AJ Styles Bay can only be better. The only thing that is not so good that the PPV's can not always convince as they are expected. Of course, they are still good. Overall, as the best customsPromotion is known. """,Mark,ah ring of honor just fun you can see an event every week with at least stars rating and the booking i like it too of course you can not compare raw with earlier to the punk joe danielson andmcguiness time is rank so quickly it is simply entertaining and you can see some of the best meanpendent wrestler and now you have the briscoes firmly under contract the best indy wrestler adam cole remains most attributed to raw and you regularly stayperformers from the young bucks and aj styles bay can only be better the only thing that is not so good that the ppvs can not always convince as they are expected of course they are still good overall as the best customspromotion is known,127
2015-07-30,10.0,"""Of all the leagues and products I was allowed to get to know over the years, Ring of Honor was always at the top with me. It was done and never lost his roots. Keep it going raw!""",Mark,of all the leagues and products i was allowed to get to know over the years ring of honor was always at the top with me it was done and never lost his roots keep it going raw,38
